BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   425	4.250	      -2.8	       4.2	      19.5	       1.4	      -8.2	      22.4	      -4.5	      -2.1	     -20.7	       4.9	       2.4	      12.4	       7.7	       2.9	     -14.9	      -7.7	      -2.9	     -14.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.3	     180.0	      90.0	     -53.3	     180.0	      90.0	       1.8	     -13.9	      -1.7	       1.7	      -5.1	       0.4	
   426	4.260	      -1.1	       4.4	      20.9	       1.3	      -8.0	      22.1	      -5.2	      -2.4	     -20.2	       4.6	       2.2	      14.7	       7.4	       2.7	     -14.9	      -7.4	      -2.7	     -14.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.8	     180.0	      90.0	     -56.4	    -180.0	      90.0	       1.8	     -15.7	      -0.5	       2.0	      -4.5	      -1.2	
   427	4.270	       0.5	       4.4	      21.9	       1.0	      -7.8	      21.4	      -5.7	      -2.6	     -19.5	       4.2	       2.0	      17.1	       7.2	       2.5	     -14.9	      -7.2	      -2.5	     -14.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -24.3	    -180.0	      90.0	     -59.5	    -180.0	      90.0	       1.8	     -17.1	       0.6	       2.3	      -3.8	      -3.0	
   428	4.280	       1.6	       4.4	      22.5	       0.6	      -7.6	      20.6	      -6.2	      -2.9	     -18.7	       3.9	       1.7	      19.7	       7.0	       2.3	     -14.9	      -7.0	      -2.3	     -14.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -24.6	     180.0	      90.0	     -62.7	     180.0	      90.0	       1.8	     -18.0	       1.7	       2.5	      -3.2	      -4.7	
   429	4.290	       2.2	       4.4	      22.7	       0.2	      -7.5	      19.7	      -6.6	      -3.1	     -17.6	       3.5	       1.3	      22.5	       6.8	       2.2	     -14.7	      -6.8	      -2.2	     -14.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -24.8	    -180.0	      90.0	     -65.7	    -180.0	      90.0	       1.7	     -18.3	       2.7	       2.8	      -2.7	      -6.3	
   430	4.300	       2.1	       4.3	      22.7	      -0.1	      -7.3	      18.7	      -6.8	      -3.3	     -16.3	       3.3	       0.9	      25.4	       6.6	       2.0	     -14.6	      -6.6	      -2.0	     -14.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -24.9	    -180.0	      90.0	     -68.4	     180.0	      90.0	       1.7	     -18.1	       3.5	       3.1	      -2.5	      -7.7	
   431	4.310	       1.4	       4.4	      22.4	      -0.2	      -7.1	      17.7	      -7.0	      -3.4	     -14.8	       3.2	       0.5	      28.3	       6.4	       1.8	     -14.4	      -6.4	      -1.8	     -14.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.0	     180.0	      90.0	     -70.7	     180.0	      90.0	       1.7	     -17.3	       4.1	       3.3	      -2.7	      -8.7	
   432	4.320	       0.3	       4.4	      21.9	      -0.1	      -6.8	      16.8	      -7.1	      -3.5	     -13.1	       3.4	       0.0	      31.4	       6.2	       1.6	     -14.2	      -6.2	      -1.6	     -14.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.1	    -180.0	      90.0	     -72.3	    -180.0	      90.0	       1.6	     -16.4	       4.5	       3.5	      -3.3	      -9.5	
   433	4.330	      -0.9	       4.5	      21.3	       0.3	      -6.6	      15.9	      -7.1	      -3.5	     -11.3	       3.7	      -0.4	      34.5	       5.9	       1.5	     -13.9	      -5.9	      -1.5	     -13.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.1	     180.0	      90.0	     -73.2	     180.0	      90.0	       1.6	     -15.5	       4.9	       3.7	      -4.6	      -9.9	
   434	4.340	      -2.1	       4.6	      20.7	       0.7	      -6.4	      15.0	      -7.0	      -3.5	      -9.4	       4.1	      -0.8	      37.6	       5.7	       1.4	     -13.6	      -5.7	      -1.4	     -13.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.2	    -180.0	      90.0	     -73.3	     180.0	      90.0	       1.5	     -14.8	       5.2	       3.8	      -6.4	      -9.9	
   435	4.350	      -2.9	       4.8	      20.0	       1.1	      -6.2	      14.1	      -7.0	      -3.4	      -7.4	       4.6	      -1.1	      40.6	       5.4	       1.3	     -13.4	      -5.4	      -1.3	     -13.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.2	    -180.0	      90.0	     -72.8	     180.0	      90.0	       1.5	     -14.4	       5.6	       3.8	      -8.6	      -9.6	
   436	4.360	      -3.4	       4.9	      19.3	       1.4	      -6.1	      13.2	      -6.9	      -3.2	      -5.4	       5.1	      -1.5	      43.4	       5.1	       1.2	     -13.1	      -5.1	      -1.2	     -13.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.3	     180.0	      90.0	     -71.8	    -180.0	      90.0	       1.4	     -14.3	       6.0	       3.7	     -10.9	      -9.0	
   437	4.370	      -3.5	       4.9	      18.6	       1.6	      -6.1	      12.2	      -6.8	      -3.0	      -3.4	       5.4	      -1.7	      45.9	       4.8	       1.3	     -13.1	      -4.8	      -1.3	     -13.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.4	     180.0	      90.0	     -70.6	     180.0	      90.0	       1.4	     -14.4	       6.4	       3.6	     -13.1	      -8.1	
   438	4.380	      -3.5	       5.0	      18.0	       1.6	      -6.2	      11.2	      -6.8	      -2.6	      -1.5	       5.6	      -2.0	      48.2	       4.5	       1.4	     -13.1	      -4.5	      -1.4	     -13.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.4	     180.0	      90.0	     -69.2	    -180.0	      90.0	       1.4	     -14.5	       6.7	       3.4	     -15.1	      -7.2	
   439	4.390	      -3.3	       4.9	      17.3	       1.5	      -6.2	      10.2	      -6.8	      -2.2	       0.2	       5.5	      -2.2	      50.1	       4.1	       1.7	     -13.1	      -4.1	      -1.7	     -13.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.5	    -180.0	      90.0	     -67.9	    -180.0	      90.0	       1.4	     -14.5	       7.1	       3.2	     -16.5	      -6.1	
   440	4.400	      -3.2	       4.9	      16.7	       1.2	      -6.4	       9.1	      -6.9	      -1.8	       1.8	       5.2	      -2.4	      51.6	       3.7	       1.9	     -13.2	      -3.7	      -1.9	     -13.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.6	    -180.0	      90.0	     -66.7	    -180.0	      90.0	       1.4	     -14.3	       7.4	       3.0	     -17.4	      -5.0	
   441	4.410	      -3.2	       4.8	      16.0	       0.9	      -6.5	       7.9	      -7.1	      -1.3	       3.3	       4.8	      -2.5	      52.7	       3.2	       2.2	     -13.3	      -3.2	      -2.2	     -13.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.7	     180.0	      90.0	     -65.6	    -180.0	      90.0	       1.4	     -13.9	       7.6	       2.8	     -17.8	      -4.0	
   442	4.420	      -3.2	       4.6	      15.2	       0.5	      -6.6	       6.8	      -7.3	      -0.9	       4.6	       4.3	      -2.6	      53.4	       2.7	       2.5	     -13.4	      -2.7	      -2.5	     -13.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.8	     180.0	      90.0	     -64.6	    -180.0	      90.0	       1.4	     -13.3	       7.8	       2.6	     -17.7	      -2.9	
   443	4.430	      -3.2	       4.5	      14.5	       0.1	      -6.6	       5.6	      -7.5	      -0.5	       5.8	       3.8	      -2.5	      53.8	       2.0	       2.8	     -13.4	      -2.0	      -2.8	     -13.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -25.9	    -180.0	      90.0	     -63.5	    -180.0	      90.0	       1.4	     -12.7	       7.9	       2.4	     -17.3	      -1.9	
   444	4.440	      -3.2	       4.3	      13.7	      -0.3	      -6.7	       4.4	      -7.7	      -0.1	       6.9	       3.4	      -2.4	      53.9	       1.3	       3.1	     -13.4	      -1.3	      -3.1	     -13.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.0	     180.0	      90.0	     -62.4	    -180.0	      90.0	       1.5	     -12.0	       8.0	       2.2	     -16.7	      -0.9	
   445	4.450	      -3.0	       4.2	      13.0	      -0.6	      -6.7	       3.3	      -7.8	       0.2	       8.0	       3.0	      -2.1	      53.7	       0.6	       3.3	     -13.3	      -0.6	      -3.3	     -13.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.1	    -180.0	      90.0	     -61.1	    -180.0	      90.0	       1.5	     -11.5	       8.1	       1.9	     -16.1	       0.1	
   446	4.460	      -2.8	       4.0	      12.3	      -0.8	      -6.7	       2.3	      -7.7	       0.4	       9.0	       2.7	      -1.6	      53.4	      -0.2	       3.6	     -13.2	       0.2	      -3.6	     -13.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.2	    -180.0	      90.0	     -59.7	    -180.0	      90.0	       1.5	     -11.0	       8.3	       1.7	     -15.5	       1.0	
   447	4.470	      -2.6	       3.9	      11.7	      -0.9	      -6.7	       1.3	      -7.5	       0.6	      10.0	       2.4	      -1.0	      52.7	      -1.0	       3.8	     -13.1	       1.0	      -3.8	     -13.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.3	     180.0	      90.0	     -57.9	     180.0	      90.0	       1.5	     -10.7	       8.4	       1.5	     -15.0	       1.9	
   448	4.480	      -2.4	       3.7	      11.1	      -1.1	      -6.6	       0.4	      -7.2	       0.8	      11.0	       2.1	      -0.2	      51.9	      -1.7	       4.0	     -13.0	       1.7	      -4.0	     -13.0	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.5	    -180.0	      90.0	     -56.0	    -180.0	      90.0	       1.5	     -10.5	       8.6	       1.3	     -14.7	       2.9	
   449	4.490	      -2.2	       3.6	      10.5	      -1.2	      -6.6	      -0.5	      -6.7	       0.9	      12.0	       1.8	       0.7	      50.9	      -2.3	       4.3	     -12.9	       2.3	      -4.3	     -12.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.6	     180.0	      90.0	     -53.8	    -180.0	      90.0	       1.5	     -10.3	       8.8	       1.1	     -14.6	       3.8	
   450	4.500	      -2.2	       3.5	       9.9	      -1.2	      -6.7	      -1.3	      -6.1	       1.1	      12.9	       1.4	       1.6	      49.6	      -2.9	       4.6	     -12.9	       2.9	      -4.6	     -12.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.7	     180.0	      90.0	     -51.4	     180.0	      90.0	       1.5	     -10.0	       9.0	       0.9	     -14.7	       4.6	
   451	4.510	      -2.3	       3.5	       9.3	      -1.2	      -6.7	      -2.2	      -5.5	       1.2	      13.8	       1.0	       2.5	      48.1	      -3.4	       4.8	     -13.0	       3.4	      -4.8	     -13.0	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -26.9	     180.0	      90.0	     -48.8	     180.0	      90.0	       1.4	      -9.8	       9.2	       0.7	     -14.8	       5.4	
   452	4.520	      -2.5	       3.4	       8.6	      -1.1	      -6.8	      -3.1	      -4.9	       1.4	      14.6	       0.4	       3.2	      46.4	      -3.8	       5.1	     -13.2	       3.8	      -5.1	     -13.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -27.1	     180.0	      90.0	     -46.1	     180.0	      90.0	       1.4	      -9.7	       9.3	       0.6	     -15.1	       6.0	
   453	4.530	      -2.8	       3.5	       7.9	      -0.9	      -6.8	      -3.9	      -4.4	       1.6	      15.4	      -0.2	       3.8	      44.4	      -4.1	       5.4	     -13.3	       4.1	      -5.4	     -13.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -27.3	    -180.0	      90.0	     -43.2	     180.0	      90.0	       1.4	      -9.6	       9.4	       0.4	     -15.4	       6.6	
   454	4.540	      -3.2	       3.5	       7.2	      -0.5	      -6.9	      -4.8	      -3.9	       1.8	      16.1	      -1.1	       4.3	      42.1	      -4.4	       5.6	     -13.4	       4.4	      -5.6	     -13.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -27.6	     180.0	      90.0	     -40.3	     180.0	      90.0	       1.3	      -9.6	       9.4	       0.3	     -15.7	       7.0	
   455	4.550	      -3.6	       3.5	       6.5	      -0.1	      -6.9	      -5.6	      -3.6	       2.0	      16.7	      -2.0	       4.6	      39.7	      -4.7	       5.9	     -13.3	       4.7	      -5.9	     -13.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -28.0	     180.0	      90.0	     -37.4	    -180.0	      90.0	       1.3	      -9.6	       9.4	       0.2	     -15.8	       7.3	
   456	4.560	      -4.0	       3.5	       5.8	       0.4	      -6.9	      -6.5	      -3.3	       2.1	      17.3	      -3.2	       4.7	      36.9	      -5.0	       6.0	     -13.3	       5.0	      -6.0	     -13.3	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -28.5	     180.0	      90.0	     -34.3	     180.0	      90.0	       1.2	      -9.8	       9.3	       0.1	     -15.7	       7.4	
   457	4.570	      -4.5	       3.5	       5.2	       0.9	      -6.9	      -7.3	      -3.2	       2.2	      17.7	      -4.6	       4.7	      33.9	      -5.2	       6.2	     -13.1	       5.2	      -6.2	     -13.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -29.1	    -180.0	      90.0	     -31.3	     180.0	      90.0	       1.2	      -9.9	       9.2	       0.0	     -15.3	       7.2	
   458	4.580	      -4.9	       3.4	       4.5	       1.5	      -6.9	      -8.1	      -3.1	       2.3	      18.0	      -6.0	       4.5	      30.6	      -5.4	       6.3	     -12.8	       5.4	      -6.3	     -12.8	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -29.7	    -180.0	      90.0	     -28.4	    -180.0	      90.0	       1.2	     -10.0	       9.1	      -0.0	     -14.5	       6.8	
   459	4.590	      -5.3	       3.4	       3.9	       2.0	      -6.8	      -8.9	      -3.2	       2.4	      18.1	      -7.4	       4.3	      27.2	      -5.7	       6.4	     -12.5	       5.7	      -6.4	     -12.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -30.2	     180.0	      90.0	     -25.7	     180.0	      90.0	       1.2	     -10.1	       9.0	      -0.0	     -13.5	       6.2	
   460	4.600	      -5.5	       3.3	       3.3	       2.4	      -6.8	      -9.7	      -3.4	       2.4	      18.2	      -8.5	       3.9	      23.6	      -5.9	       6.4	     -12.2	       5.9	      -6.4	     -12.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -30.8	     180.0	      90.0	     -23.3	    -180.0	      90.0	       1.1	     -10.2	       8.9	       0.0	     -12.4	       5.3	
   461	4.610	      -5.7	       3.3	       2.7	       2.7	      -6.7	     -10.6	      -3.8	       2.4	      18.2	      -9.3	       3.5	      20.1	      -6.1	       6.4	     -11.8	       6.1	      -6.4	     -11.8	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -31.4	    -180.0	      90.0	     -21.2	     180.0	      90.0	       1.1	     -10.2	       8.7	       0.2	     -11.4	       4.2	
