BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
    51	0.510	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.7	       0.5	       2.9	      -2.5	       2.0	       5.7	       1.8	      -2.0	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.2	      -0.0	      90.0	       1.6	     -12.1	       1.9	       1.1	      -8.3	       3.6	
    52	0.520	      -9.5	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.7	       0.4	       2.9	      -2.5	       2.0	       5.7	       1.8	      -2.0	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.2	      -0.0	      90.0	       1.5	     -12.2	       1.9	       1.1	      -8.2	       3.6	
    53	0.530	      -9.5	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.7	       0.4	       2.9	      -2.5	       2.0	       5.7	       1.8	      -2.0	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.2	      -0.0	      90.0	       1.5	     -12.2	       1.9	       1.1	      -8.2	       3.5	
    54	0.540	      -9.5	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.7	       0.4	       2.9	      -2.5	       2.0	       5.7	       1.8	      -2.0	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.2	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.2	       3.5	
    55	0.550	      -9.5	       1.7	      -0.9	      -1.6	      -9.7	      -3.6	      -4.8	       0.7	      -4.8	       0.5	       2.9	      -2.5	       2.0	       5.7	       1.8	      -2.0	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.2	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.6	
    56	0.560	      -9.5	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.8	       0.5	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.2	       0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.6	
    57	0.570	      -9.5	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.8	       0.4	       2.9	      -2.5	       2.0	       5.7	       1.8	      -2.0	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.2	       0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.6	
    58	0.580	      -9.5	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.8	       0.4	       2.9	      -2.5	       2.0	       5.7	       1.8	      -2.0	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.6	
    59	0.590	      -9.5	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.7	       0.4	       2.9	      -2.5	       2.0	       5.7	       1.8	      -2.0	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.2	      -0.0	      90.0	       1.6	     -12.1	       1.9	       1.1	      -8.3	       3.6	
    60	0.600	      -9.6	       1.7	      -0.9	      -1.5	      -9.7	      -3.5	      -4.8	       0.7	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.2	      -0.0	      90.0	       1.6	     -12.0	       2.0	       1.1	      -8.3	       3.6	
    61	0.610	      -9.6	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.8	       0.4	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.2	       0.2	       8.8	      -3.2	      -0.2	       8.8	       1.3	       5.5	      -6.9	      -1.3	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.6	     -12.1	       2.0	       1.1	      -8.3	       3.6	
    62	0.620	      -9.6	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.6	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.1	       8.8	      -3.1	      -0.1	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.2	       0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.6	
    63	0.630	      -9.6	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.1	       8.8	      -3.1	      -0.1	       8.8	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	    -180.0	      90.0	      14.2	      -0.0	      90.0	       1.6	     -12.1	       2.0	       1.1	      -8.3	       3.6	
    64	0.640	      -9.6	       1.7	      -0.9	      -1.6	      -9.7	      -3.5	      -4.8	       0.7	      -4.8	       0.4	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.1	       8.8	      -3.1	      -0.1	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.6	     -12.0	       2.0	       1.1	      -8.3	       3.6	
    65	0.650	      -9.6	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.8	       0.4	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.6	     -12.1	       2.0	       1.1	      -8.3	       3.6	
    66	0.660	      -9.5	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.6	     -12.1	       2.0	       1.1	      -8.3	       3.5	
    67	0.670	      -9.5	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.6	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.1	       8.7	      -3.1	      -0.1	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.6	     -12.1	       2.0	       1.1	      -8.3	       3.6	
    68	0.680	      -9.5	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.8	       0.6	      -4.8	       0.5	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.1	       8.7	      -3.1	      -0.1	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       2.0	       1.1	      -8.3	       3.6	
    69	0.690	      -9.6	       1.7	      -1.0	      -1.6	      -9.7	      -3.6	      -4.8	       0.6	      -4.8	       0.4	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.1	       8.7	      -3.1	      -0.1	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.6	
    70	0.700	      -9.6	       1.7	      -0.9	      -1.5	      -9.7	      -3.6	      -4.9	       0.6	      -4.8	       0.4	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.6	
    71	0.710	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.6	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.2	       3.6	
    72	0.720	      -9.5	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.6	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.2	       3.5	
    73	0.730	      -9.6	       1.7	      -0.9	      -1.5	      -9.7	      -3.5	      -4.8	       0.6	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.6	     -12.1	       1.9	       1.0	      -8.3	       3.5	
    74	0.740	      -9.6	       1.7	      -0.9	      -1.5	      -9.7	      -3.5	      -4.8	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.6	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    75	0.750	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.1	       5.5	      -6.8	      -1.1	      -5.5	      -6.8	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    76	0.760	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.5	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    77	0.770	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.5	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    78	0.780	      -9.7	       1.7	      -1.0	      -1.5	      -9.7	      -3.5	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.7	      -3.1	      -0.2	       8.7	       1.2	       5.5	      -6.8	      -1.2	      -5.5	      -6.8	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    79	0.790	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.5	      -4.8	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    80	0.800	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    81	0.810	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.5	      -4.9	       0.7	      -4.7	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    82	0.820	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.7	      -4.7	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    83	0.830	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    84	0.840	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       1.9	       1.1	      -8.2	       3.5	
    85	0.850	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.5	      -4.8	       0.7	      -4.7	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.5	
    86	0.860	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.5	      -4.8	       0.7	      -4.7	       0.4	       2.9	      -2.5	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.5	
    87	0.870	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.7	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       1.8	       1.1	      -8.3	       3.5	
    88	0.880	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.5	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       1.8	       1.1	      -8.2	       3.5	
    89	0.890	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.2	       8.8	      -3.1	      -0.2	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.5	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.0	       1.8	       1.1	      -8.2	       3.5	
    90	0.900	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.1	       0.3	       8.8	      -3.1	      -0.3	       8.8	       1.2	       5.5	      -6.9	      -1.2	      -5.5	      -6.9	     -24.5	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.2	       3.5	
    91	0.910	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.9	       0.7	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.8	       1.8	      -2.1	      -5.8	       1.8	       3.1	       0.3	       8.8	      -3.1	      -0.3	       8.8	       1.1	       5.5	      -6.9	      -1.1	      -5.5	      -6.9	     -24.6	     180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.5	
    92	0.920	      -9.5	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.8	       0.5	       2.9	      -2.6	       2.1	       5.7	       1.8	      -2.1	      -5.7	       1.8	       3.0	       0.3	       8.8	      -3.0	      -0.3	       8.8	       1.1	       5.5	      -6.9	      -1.1	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	       0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.5	
    93	0.930	      -9.6	       1.7	      -1.0	      -1.5	      -9.7	      -3.6	      -4.8	       0.7	      -4.8	       0.4	       2.9	      -2.6	       2.1	       5.8	       1.8	      -2.1	      -5.8	       1.8	       3.1	       0.3	       8.8	      -3.1	      -0.3	       8.8	       1.1	       5.5	      -6.9	      -1.1	      -5.5	      -6.9	     -24.6	    -180.0	      90.0	      14.1	      -0.0	      90.0	       1.5	     -12.1	       1.9	       1.1	      -8.3	       3.5	
