BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	22
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	
   478	4.780	  0.474927	  0.982515	  0.643390	  0.668714	  0.960104	  0.790635	  0.572119	  0.873462	  0.831909	  0.563626	  0.694652	  0.939476	  0.552338	  0.479881	  0.815539	  0.535630	  0.412806	  0.816247	  0.516539	  0.310171	  0.867365	  0.509319	  0.073399	  0.820963	  0.614269	  0.015329	  0.875139	  0.687318	  0.988019	  0.507530	  0.572607	  0.915601	  0.456163	  0.564050	  0.707159	  0.339447	  0.550431	  0.484201	  0.447418	  0.549140	  0.425994	  0.446167	  0.532018	  0.315758	  0.391828	  0.515248	  0.072392	  0.441023	  0.631345	  0.024968	  0.408628	  0.452587	  0.018046	  0.754364	  0.450746	  0.022552	  0.490145	  0.579955	  1.475006	  0.813437	  0.515153	  1.487666	  0.638018	  0.594148	  1.474274	  0.474714	
   479	4.790	  0.474919	  0.982517	  0.643385	  0.668501	  0.960074	  0.790638	  0.572054	  0.873458	  0.831918	  0.563578	  0.694633	  0.939487	  0.552360	  0.479876	  0.815550	  0.535637	  0.412807	  0.816243	  0.516526	  0.310165	  0.867359	  0.509281	  0.073404	  0.820963	  0.614295	  0.015327	  0.875138	  0.687224	  0.988039	  0.507497	  0.572621	  0.915590	  0.456175	  0.564088	  0.707166	  0.339441	  0.550415	  0.484214	  0.447418	  0.549131	  0.426006	  0.446171	  0.532036	  0.315745	  0.391822	  0.515221	  0.072380	  0.441006	  0.631378	  0.024967	  0.408608	  0.452566	  0.018069	  0.754356	  0.450740	  0.022554	  0.490141	  0.579984	  1.475021	  0.813423	  0.515075	  1.487672	  0.637970	  0.594183	  1.474264	  0.474668	
   480	4.800	  0.474889	  0.982485	  0.643382	  0.668395	  0.960071	  0.790669	  0.571996	  0.873475	  0.831910	  0.563541	  0.694631	  0.939499	  0.552345	  0.479867	  0.815558	  0.535641	  0.412795	  0.816248	  0.516480	  0.310155	  0.867344	  0.509293	  0.073409	  0.820991	  0.614308	  0.015325	  0.875139	  0.687257	  0.988034	  0.507489	  0.572535	  0.915619	  0.456184	  0.564014	  0.707175	  0.339441	  0.550404	  0.484206	  0.447414	  0.549120	  0.426002	  0.446157	  0.532005	  0.315747	  0.391821	  0.515216	  0.072410	  0.440985	  0.631337	  0.024972	  0.408594	  0.452539	  0.018079	  0.754357	  0.450712	  0.022578	  0.490148	  0.579950	  1.475041	  0.813402	  0.515062	  1.487697	  0.637917	  0.594242	  1.474264	  0.474658	
   481	4.810	  0.474882	  0.982465	  0.643376	  0.668467	  0.960105	  0.790680	  0.571918	  0.873484	  0.831909	  0.563499	  0.694628	  0.939504	  0.552328	  0.479853	  0.815551	  0.535640	  0.412788	  0.816256	  0.516477	  0.310153	  0.867368	  0.509305	  0.073413	  0.820977	  0.614269	  0.015316	  0.875134	  0.687215	  0.988021	  0.507476	  0.572505	  0.915623	  0.456160	  0.563934	  0.707168	  0.339452	  0.550407	  0.484185	  0.447423	  0.549101	  0.425996	  0.446144	  0.531945	  0.315753	  0.391825	  0.515216	  0.072390	  0.440999	  0.631358	  0.024963	  0.408593	  0.452546	  0.018081	  0.754388	  0.450705	  0.022548	  0.490168	  0.579935	  1.475047	  0.813395	  0.515139	  1.487666	  0.637907	  0.594276	  1.474236	  0.474648	
   482	4.820	  0.474845	  0.982454	  0.643370	  0.668459	  0.960099	  0.790688	  0.571922	  0.873475	  0.831921	  0.563482	  0.694632	  0.939505	  0.552293	  0.479858	  0.815549	  0.535676	  0.412760	  0.816270	  0.516491	  0.310163	  0.867370	  0.509307	  0.073401	  0.820945	  0.614269	  0.015307	  0.875123	  0.687200	  0.987994	  0.507483	  0.572511	  0.915612	  0.456177	  0.563931	  0.707164	  0.339453	  0.550413	  0.484190	  0.447408	  0.549098	  0.426003	  0.446136	  0.531977	  0.315736	  0.391819	  0.515196	  0.072381	  0.440987	  0.631409	  0.024962	  0.408608	  0.452563	  0.018066	  0.754379	  0.450685	  0.022538	  0.490164	  0.579931	  1.475042	  0.813382	  0.515163	  1.487661	  0.637906	  0.594291	  1.474224	  0.474619	
   483	4.830	  0.474882	  0.982425	  0.643370	  0.668460	  0.960118	  0.790690	  0.571921	  0.873447	  0.831921	  0.563427	  0.694619	  0.939497	  0.552303	  0.479853	  0.815533	  0.535621	  0.412756	  0.816268	  0.516498	  0.310143	  0.867358	  0.509310	  0.073391	  0.820941	  0.614288	  0.015320	  0.875135	  0.687148	  0.987975	  0.507505	  0.572528	  0.915577	  0.456191	  0.563973	  0.707153	  0.339456	  0.550400	  0.484203	  0.447424	  0.549108	  0.425996	  0.446157	  0.532040	  0.315717	  0.391830	  0.515167	  0.072391	  0.440985	  0.631383	  0.024960	  0.408606	  0.452559	  0.018047	  0.754381	  0.450693	  0.022539	  0.490178	  0.579914	  1.475034	  0.813375	  0.515188	  1.487667	  0.637878	  0.594248	  1.474216	  0.474598	
   484	4.840	  0.474828	  0.982391	  0.643389	  0.668440	  0.960142	  0.790719	  0.571832	  0.873449	  0.831921	  0.563342	  0.694598	  0.939491	  0.552354	  0.479834	  0.815539	  0.535594	  0.412751	  0.816265	  0.516483	  0.310153	  0.867353	  0.509263	  0.073375	  0.820965	  0.614301	  0.015296	  0.875156	  0.687148	  0.987977	  0.507528	  0.572489	  0.915576	  0.456197	  0.563989	  0.707156	  0.339468	  0.550416	  0.484197	  0.447441	  0.549120	  0.425973	  0.446172	  0.532052	  0.315728	  0.391840	  0.515178	  0.072372	  0.440993	  0.631369	  0.024955	  0.408599	  0.452526	  0.018047	  0.754396	  0.450674	  0.022530	  0.490166	  0.579892	  1.475050	  0.813376	  0.515229	  1.487650	  0.637870	  0.594209	  1.474196	  0.474583	
   485	4.850	  0.474809	  0.982376	  0.643385	  0.668341	  0.960127	  0.790725	  0.571775	  0.873444	  0.831918	  0.563258	  0.694590	  0.939494	  0.552348	  0.479829	  0.815557	  0.535611	  0.412736	  0.816258	  0.516477	  0.310147	  0.867349	  0.509251	  0.073361	  0.820974	  0.614294	  0.015262	  0.875145	  0.687125	  0.987970	  0.507529	  0.572495	  0.915550	  0.456198	  0.563993	  0.707134	  0.339471	  0.550419	  0.484190	  0.447453	  0.549096	  0.425967	  0.446169	  0.532024	  0.315716	  0.391827	  0.515177	  0.072366	  0.440988	  0.631361	  0.024956	  0.408605	  0.452514	  0.018048	  0.754394	  0.450719	  0.022493	  0.490168	  0.579870	  1.475040	  0.813372	  0.515213	  1.487638	  0.637850	  0.594264	  1.474174	  0.474562	
   486	4.860	  0.474772	  0.982352	  0.643392	  0.668334	  0.960109	  0.790740	  0.571780	  0.873429	  0.831921	  0.563241	  0.694581	  0.939508	  0.552296	  0.479827	  0.815566	  0.535571	  0.412712	  0.816263	  0.516465	  0.310131	  0.867355	  0.509248	  0.073355	  0.820974	  0.614268	  0.015253	  0.875135	  0.687163	  0.987959	  0.507525	  0.572479	  0.915548	  0.456205	  0.563965	  0.707124	  0.339473	  0.550422	  0.484166	  0.447464	  0.549052	  0.425955	  0.446172	  0.532007	  0.315702	  0.391826	  0.515161	  0.072354	  0.440995	  0.631344	  0.024949	  0.408593	  0.452622	  0.017984	  0.754408	  0.450718	  0.022486	  0.490168	  0.579823	  1.475036	  0.813356	  0.515191	  1.487641	  0.637833	  0.594286	  1.474156	  0.474560	
   487	4.870	  0.474732	  0.982324	  0.643406	  0.668213	  0.960086	  0.790749	  0.571741	  0.873411	  0.831937	  0.563217	  0.694575	  0.939523	  0.552251	  0.479826	  0.815574	  0.535563	  0.412687	  0.816269	  0.516483	  0.310107	  0.867365	  0.509181	  0.073344	  0.820981	  0.614239	  0.015245	  0.875144	  0.687197	  0.987966	  0.507548	  0.572482	  0.915528	  0.456217	  0.563943	  0.707114	  0.339469	  0.550415	  0.484163	  0.447469	  0.549059	  0.425938	  0.446170	  0.531991	  0.315697	  0.391864	  0.515154	  0.072324	  0.441024	  0.631340	  0.024931	  0.408618	  0.452629	  0.017960	  0.754426	  0.450707	  0.022463	  0.490184	  0.579808	  1.475025	  0.813339	  0.515100	  1.487637	  0.637859	  0.594187	  1.474143	  0.474568	
   488	4.880	  0.474712	  0.982327	  0.643431	  0.668119	  0.960084	  0.790737	  0.571653	  0.873393	  0.831954	  0.563202	  0.694564	  0.939526	  0.552233	  0.479813	  0.815587	  0.535543	  0.412677	  0.816277	  0.516433	  0.310091	  0.867379	  0.509062	  0.073338	  0.820999	  0.614197	  0.015239	  0.875169	  0.687162	  0.987954	  0.507556	  0.572554	  0.915490	  0.456226	  0.563939	  0.707106	  0.339488	  0.550326	  0.484143	  0.447480	  0.549027	  0.425946	  0.446181	  0.531974	  0.315682	  0.391881	  0.515184	  0.072318	  0.441022	  0.631344	  0.024935	  0.408623	  0.452640	  0.017946	  0.754440	  0.450721	  0.022419	  0.490207	  0.579823	  1.475023	  0.813336	  0.515126	  1.487622	  0.637877	  0.594168	  1.474124	  0.474569	
   489	4.890	  0.474687	  0.982316	  0.643438	  0.668143	  0.960106	  0.790732	  0.571641	  0.873370	  0.831954	  0.563134	  0.694567	  0.939524	  0.552193	  0.479817	  0.815597	  0.535509	  0.412662	  0.816286	  0.516381	  0.310091	  0.867381	  0.509032	  0.073322	  0.820997	  0.614176	  0.015213	  0.875167	  0.687139	  0.987966	  0.507528	  0.572471	  0.915481	  0.456248	  0.563906	  0.707109	  0.339501	  0.550265	  0.484126	  0.447476	  0.549000	  0.425921	  0.446170	  0.531938	  0.315670	  0.391868	  0.515162	  0.072318	  0.441018	  0.631312	  0.024924	  0.408607	  0.452631	  0.017919	  0.754461	  0.450727	  0.022389	  0.490221	  0.579812	  1.475001	  0.813354	  0.515221	  1.487601	  0.637857	  0.594220	  1.474096	  0.474569	
   490	4.900	  0.474650	  0.982302	  0.643462	  0.668228	  0.960116	  0.790729	  0.571638	  0.873370	  0.831967	  0.563106	  0.694575	  0.939517	  0.552165	  0.479803	  0.815601	  0.535550	  0.412656	  0.816307	  0.516365	  0.310084	  0.867386	  0.509058	  0.073323	  0.821009	  0.614198	  0.015192	  0.875147	  0.687133	  0.987985	  0.507540	  0.572381	  0.915494	  0.456251	  0.563903	  0.707098	  0.339516	  0.550257	  0.484105	  0.447475	  0.548956	  0.425908	  0.446172	  0.531893	  0.315668	  0.391870	  0.515111	  0.072305	  0.441019	  0.631337	  0.024921	  0.408643	  0.452543	  0.017923	  0.754470	  0.450747	  0.022346	  0.490227	  0.579812	  1.474997	  0.813372	  0.515266	  1.487622	  0.637833	  0.594263	  1.474086	  0.474587	
   491	4.910	  0.474639	  0.982301	  0.643474	  0.668187	  0.960108	  0.790708	  0.571571	  0.873354	  0.831967	  0.563126	  0.694567	  0.939514	  0.552211	  0.479782	  0.815608	  0.535566	  0.412649	  0.816337	  0.516367	  0.310067	  0.867402	  0.509068	  0.073313	  0.821018	  0.614171	  0.015214	  0.875144	  0.687099	  0.987987	  0.507570	  0.572390	  0.915472	  0.456258	  0.563875	  0.707082	  0.339522	  0.550234	  0.484113	  0.447473	  0.548950	  0.425902	  0.446174	  0.531910	  0.315648	  0.391866	  0.515093	  0.072293	  0.441016	  0.631372	  0.024901	  0.408638	  0.452517	  0.017926	  0.754472	  0.450805	  0.022332	  0.490245	  0.579797	  1.474991	  0.813371	  0.515292	  1.487620	  0.637847	  0.594252	  1.474074	  0.474588	
   492	4.920	  0.474605	  0.982276	  0.643471	  0.668105	  0.960067	  0.790702	  0.571547	  0.873359	  0.831961	  0.563161	  0.694551	  0.939530	  0.552220	  0.479777	  0.815605	  0.535538	  0.412619	  0.816331	  0.516380	  0.310057	  0.867402	  0.509057	  0.073304	  0.821023	  0.614128	  0.015198	  0.875158	  0.687124	  0.987995	  0.507567	  0.572375	  0.915473	  0.456274	  0.563824	  0.707078	  0.339517	  0.550258	  0.484123	  0.447463	  0.548919	  0.425888	  0.446179	  0.531924	  0.315645	  0.391866	  0.515077	  0.072272	  0.441020	  0.631354	  0.024895	  0.408622	  0.452598	  0.017912	  0.754456	  0.450806	  0.022295	  0.490238	  0.579804	  1.474978	  0.813379	  0.515270	  1.487581	  0.637859	  0.594289	  1.474077	  0.474593	
   493	4.930	  0.474577	  0.982269	  0.643481	  0.668029	  0.960055	  0.790702	  0.571534	  0.873365	  0.831968	  0.563151	  0.694548	  0.939542	  0.552199	  0.479777	  0.815606	  0.535526	  0.412624	  0.816316	  0.516383	  0.310057	  0.867392	  0.509050	  0.073269	  0.821023	  0.614133	  0.015188	  0.875169	  0.687120	  0.988001	  0.507552	  0.572350	  0.915463	  0.456279	  0.563735	  0.707081	  0.339508	  0.550275	  0.484105	  0.447475	  0.548859	  0.425865	  0.446190	  0.531933	  0.315649	  0.391895	  0.515074	  0.072261	  0.441019	  0.631323	  0.024893	  0.408620	  0.452647	  0.017856	  0.754470	  0.450803	  0.022275	  0.490224	  0.579814	  1.474960	  0.813384	  0.515270	  1.487567	  0.637893	  0.594407	  1.474082	  0.474618	
   494	4.940	  0.474584	  0.982257	  0.643505	  0.667971	  0.960039	  0.790684	  0.571541	  0.873358	  0.831980	  0.563151	  0.694535	  0.939540	  0.552184	  0.479772	  0.815588	  0.535465	  0.412616	  0.816331	  0.516367	  0.310051	  0.867420	  0.508972	  0.073270	  0.821034	  0.614116	  0.015181	  0.875164	  0.687103	  0.987981	  0.507563	  0.572298	  0.915445	  0.456285	  0.563679	  0.707080	  0.339512	  0.550211	  0.484113	  0.447475	  0.548855	  0.425862	  0.446196	  0.531981	  0.315636	  0.391904	  0.515065	  0.072254	  0.441035	  0.631352	  0.024893	  0.408642	  0.452639	  0.017853	  0.754495	  0.450824	  0.022250	  0.490235	  0.579833	  1.474954	  0.813384	  0.515337	  1.487558	  0.637934	  0.594410	  1.474087	  0.474643	
   495	4.950	  0.474574	  0.982243	  0.643518	  0.667979	  0.960032	  0.790675	  0.571485	  0.873349	  0.831990	  0.563103	  0.694524	  0.939526	  0.552153	  0.479764	  0.815585	  0.535442	  0.412604	  0.816332	  0.516372	  0.310048	  0.867409	  0.508943	  0.073267	  0.821059	  0.614092	  0.015168	  0.875177	  0.687085	  0.987975	  0.507560	  0.572307	  0.915435	  0.456280	  0.563694	  0.707092	  0.339536	  0.550191	  0.484107	  0.447469	  0.548901	  0.425851	  0.446194	  0.531909	  0.315645	  0.391914	  0.515067	  0.072274	  0.441061	  0.631306	  0.024879	  0.408640	  0.452668	  0.017867	  0.754492	  0.450848	  0.022236	  0.490229	  0.579820	  1.474940	  0.813402	  0.515363	  1.487563	  0.637944	  0.594488	  1.474068	  0.474645	
   496	4.960	  0.474556	  0.982234	  0.643524	  0.668017	  0.960027	  0.790691	  0.571482	  0.873341	  0.831991	  0.563050	  0.694504	  0.939510	  0.552115	  0.479764	  0.815582	  0.535433	  0.412617	  0.816327	  0.516351	  0.310036	  0.867410	  0.508932	  0.073269	  0.821075	  0.614089	  0.015165	  0.875161	  0.687021	  0.987990	  0.507505	  0.572318	  0.915418	  0.456286	  0.563702	  0.707087	  0.339538	  0.550214	  0.484088	  0.447475	  0.548895	  0.425857	  0.446198	  0.531915	  0.315638	  0.391924	  0.515020	  0.072263	  0.441061	  0.631334	  0.024866	  0.408653	  0.452671	  0.017846	  0.754500	  0.450767	  0.022279	  0.490261	  0.579788	  1.474943	  0.813415	  0.515389	  1.487558	  0.637957	  0.594483	  1.474083	  0.474656	
   497	4.970	  0.474517	  0.982240	  0.643547	  0.668091	  0.960047	  0.790691	  0.571534	  0.873335	  0.831980	  0.563061	  0.694483	  0.939502	  0.552074	  0.479763	  0.815583	  0.535416	  0.412632	  0.816327	  0.516293	  0.310038	  0.867422	  0.508892	  0.073277	  0.821070	  0.614072	  0.015167	  0.875156	  0.686952	  0.987982	  0.507481	  0.572202	  0.915437	  0.456286	  0.563669	  0.707073	  0.339525	  0.550210	  0.484078	  0.447478	  0.548856	  0.425863	  0.446201	  0.531905	  0.315630	  0.391933	  0.514999	  0.072244	  0.441066	  0.631346	  0.024868	  0.408663	  0.452620	  0.017869	  0.754521	  0.450774	  0.022291	  0.490289	  0.579843	  1.474922	  0.813417	  0.515361	  1.487583	  0.637965	  0.594534	  1.474100	  0.474686	
   498	4.980	  0.474508	  0.982257	  0.643545	  0.668094	  0.960031	  0.790673	  0.571568	  0.873329	  0.831979	  0.563108	  0.694511	  0.939509	  0.552055	  0.479761	  0.815598	  0.535385	  0.412639	  0.816315	  0.516256	  0.310052	  0.867429	  0.508904	  0.073271	  0.821056	  0.614084	  0.015169	  0.875172	  0.686898	  0.987988	  0.507453	  0.572131	  0.915464	  0.456280	  0.563655	  0.707078	  0.339528	  0.550198	  0.484088	  0.447485	  0.548803	  0.425857	  0.446208	  0.531878	  0.315625	  0.391931	  0.515077	  0.072240	  0.441062	  0.631334	  0.024858	  0.408677	  0.452621	  0.017858	  0.754518	  0.450816	  0.022265	  0.490296	  0.579861	  1.474919	  0.813431	  0.515418	  1.487608	  0.637997	  0.594583	  1.474107	  0.474732	
   499	4.990	  0.474525	  0.982255	  0.643539	  0.668005	  0.959991	  0.790688	  0.571579	  0.873331	  0.831967	  0.563124	  0.694549	  0.939525	  0.552098	  0.479765	  0.815598	  0.535329	  0.412646	  0.816321	  0.516309	  0.310059	  0.867429	  0.508926	  0.073267	  0.821040	  0.614090	  0.015169	  0.875196	  0.686833	  0.987996	  0.507426	  0.572140	  0.915476	  0.456261	  0.563622	  0.707077	  0.339521	  0.550161	  0.484093	  0.447474	  0.548798	  0.425858	  0.446204	  0.531892	  0.315617	  0.391913	  0.515086	  0.072244	  0.441061	  0.631312	  0.024859	  0.408687	  0.452618	  0.017870	  0.754497	  0.450812	  0.022275	  0.490283	  0.579846	  1.474928	  0.813446	  0.515452	  1.487629	  0.638027	  0.594599	  1.474133	  0.474748	
   500	5.000	  0.474518	  0.982254	  0.643513	  0.667979	  0.959967	  0.790708	  0.571537	  0.873356	  0.831959	  0.563139	  0.694560	  0.939517	  0.552099	  0.479764	  0.815597	  0.535296	  0.412651	  0.816315	  0.516329	  0.310065	  0.867411	  0.508941	  0.073262	  0.821040	  0.614141	  0.015178	  0.875196	  0.686888	  0.988012	  0.507440	  0.572177	  0.915478	  0.456253	  0.563590	  0.707088	  0.339515	  0.550155	  0.484103	  0.447475	  0.548789	  0.425869	  0.446191	  0.531874	  0.315632	  0.391902	  0.515086	  0.072236	  0.441068	  0.631204	  0.024858	  0.408644	  0.452635	  0.017875	  0.754499	  0.450761	  0.022317	  0.490251	  0.579833	  1.474921	  0.813446	  0.515478	  1.487627	  0.638025	  0.594628	  1.474156	  0.474782	
   501	5.010	  0.474535	  0.982270	  0.643483	  0.667998	  0.959948	  0.790685	  0.571522	  0.873369	  0.831952	  0.563188	  0.694544	  0.939502	  0.552072	  0.479786	  0.815605	  0.535322	  0.412653	  0.816309	  0.516330	  0.310071	  0.867414	  0.508964	  0.073258	  0.821045	  0.614139	  0.015201	  0.875185	  0.686973	  0.988010	  0.507445	  0.572216	  0.915481	  0.456246	  0.563604	  0.707087	  0.339514	  0.550153	  0.484121	  0.447479	  0.548744	  0.425892	  0.446193	  0.531876	  0.315653	  0.391907	  0.515079	  0.072241	  0.441077	  0.631208	  0.024870	  0.408644	  0.452630	  0.017892	  0.754496	  0.450753	  0.022311	  0.490255	  0.579880	  1.474897	  0.813454	  0.515526	  1.487677	  0.638045	  0.594680	  1.474163	  0.474792	
   502	5.020	  0.474510	  0.982308	  0.643468	  0.667964	  0.959927	  0.790659	  0.571572	  0.873370	  0.831936	  0.563191	  0.694548	  0.939491	  0.552091	  0.479785	  0.815579	  0.535396	  0.412644	  0.816285	  0.516351	  0.310075	  0.867412	  0.509001	  0.073277	  0.821031	  0.614130	  0.015200	  0.875191	  0.686975	  0.988009	  0.507490	  0.572176	  0.915515	  0.456229	  0.563626	  0.707107	  0.339485	  0.550137	  0.484135	  0.447477	  0.548813	  0.425883	  0.446194	  0.531952	  0.315663	  0.391900	  0.515120	  0.072261	  0.441062	  0.631231	  0.024900	  0.408638	  0.452605	  0.017906	  0.754491	  0.450758	  0.022336	  0.490251	  0.579902	  1.474898	  0.813488	  0.515533	  1.487710	  0.638052	  0.594770	  1.474174	  0.474818	
   503	5.030	  0.474501	  0.982345	  0.643467	  0.667967	  0.959958	  0.790613	  0.571594	  0.873376	  0.831921	  0.563163	  0.694546	  0.939474	  0.552157	  0.479791	  0.815550	  0.535414	  0.412656	  0.816263	  0.516331	  0.310084	  0.867407	  0.509048	  0.073293	  0.821013	  0.614152	  0.015207	  0.875177	  0.686915	  0.988013	  0.507474	  0.572147	  0.915533	  0.456213	  0.563568	  0.707110	  0.339459	  0.550201	  0.484147	  0.447480	  0.548870	  0.425902	  0.446197	  0.532012	  0.315659	  0.391887	  0.515109	  0.072291	  0.441042	  0.631298	  0.024916	  0.408669	  0.452606	  0.017922	  0.754467	  0.450786	  0.022368	  0.490231	  0.579956	  1.474887	  0.813504	  0.515544	  1.487732	  0.638061	  0.594834	  1.474210	  0.474846	
   504	5.040	  0.474510	  0.982383	  0.643436	  0.668041	  0.959988	  0.790597	  0.571642	  0.873370	  0.831917	  0.563230	  0.694540	  0.939474	  0.552195	  0.479799	  0.815546	  0.535438	  0.412667	  0.816250	  0.516306	  0.310108	  0.867394	  0.509072	  0.073306	  0.821000	  0.614179	  0.015239	  0.875169	  0.686934	  0.988003	  0.507465	  0.572142	  0.915548	  0.456189	  0.563591	  0.707123	  0.339447	  0.550173	  0.484150	  0.447466	  0.548830	  0.425925	  0.446186	  0.531939	  0.315657	  0.391883	  0.515135	  0.072305	  0.441039	  0.631325	  0.024926	  0.408670	  0.452596	  0.017957	  0.754463	  0.450782	  0.022381	  0.490240	  0.579980	  1.474884	  0.813515	  0.515646	  1.487742	  0.638070	  0.594869	  1.474236	  0.474893	
   505	5.050	  0.474550	  0.982400	  0.643393	  0.668168	  0.959985	  0.790601	  0.571639	  0.873416	  0.831898	  0.563265	  0.694549	  0.939470	  0.552211	  0.479797	  0.815556	  0.535465	  0.412673	  0.816258	  0.516323	  0.310114	  0.867388	  0.509121	  0.073319	  0.820992	  0.614201	  0.015260	  0.875180	  0.686960	  0.988012	  0.507452	  0.572173	  0.915563	  0.456176	  0.563658	  0.707142	  0.339435	  0.550195	  0.484146	  0.447441	  0.548864	  0.425941	  0.446172	  0.531922	  0.315675	  0.391840	  0.515151	  0.072325	  0.441041	  0.631308	  0.024935	  0.408663	  0.452586	  0.017972	  0.754453	  0.450751	  0.022412	  0.490225	  0.579979	  1.474880	  0.813524	  0.515713	  1.487762	  0.638137	  0.594961	  1.474255	  0.474919	
