BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	22
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	
   145	1.450	 -1.324843	  0.959953	  0.606399	 -1.128320	  0.941170	  0.759399	 -1.228823	  0.857688	  0.807075	 -1.221235	  0.681182	  0.918152	 -1.213265	  0.461227	  0.804262	 -1.229264	  0.392187	  0.807846	 -1.257412	  0.290540	  0.858580	 -1.295907	  0.058087	  0.811026	 -1.191170	  0.001717	  0.854554	 -1.104231	  0.948911	  0.476526	 -1.216075	  0.876100	  0.430192	 -1.209112	  0.650760	  0.338724	 -1.224442	  0.444583	  0.471808	 -1.232958	  0.386472	  0.477532	 -1.253304	  0.270902	  0.434992	 -1.304581	  0.041377	  0.509279	 -1.194605	  0.006124	  0.483001	 -1.360668	  0.001248	  0.752580	 -1.374425	 -0.006791	  0.561281	 -1.167154	  1.453278	  0.758717	 -1.235846	  1.468722	  0.581088	 -1.160027	  1.434222	  0.416596	
   146	1.460	 -1.323924	  0.960080	  0.605578	 -1.127045	  0.941341	  0.758146	 -1.227648	  0.857944	  0.806571	 -1.218125	  0.681781	  0.917492	 -1.207808	  0.461499	  0.804314	 -1.224240	  0.392550	  0.808224	 -1.253982	  0.291199	  0.858675	 -1.295010	  0.059181	  0.810670	 -1.191201	  0.002285	  0.854356	 -1.104365	  0.948684	  0.475206	 -1.215216	  0.875844	  0.429560	 -1.208654	  0.650614	  0.338238	 -1.224080	  0.444511	  0.471306	 -1.232289	  0.386159	  0.477239	 -1.252842	  0.270751	  0.434616	 -1.304620	  0.041334	  0.509220	 -1.194605	  0.006154	  0.483021	 -1.360399	  0.003194	  0.751829	 -1.374453	 -0.006801	  0.561239	 -1.164832	  1.453202	  0.756790	 -1.233080	  1.468705	  0.579242	 -1.157264	  1.433538	  0.414778	
   147	1.470	 -1.322935	  0.960189	  0.604729	 -1.125937	  0.941566	  0.757065	 -1.226392	  0.858232	  0.806135	 -1.214415	  0.682129	  0.916896	 -1.201768	  0.461852	  0.804114	 -1.218841	  0.392996	  0.808663	 -1.250383	  0.292035	  0.858611	 -1.294111	  0.060696	  0.810244	 -1.191200	  0.002895	  0.853942	 -1.103956	  0.948428	  0.474217	 -1.214227	  0.875578	  0.428891	 -1.208181	  0.650509	  0.337798	 -1.223642	  0.444395	  0.470852	 -1.232594	  0.386345	  0.476382	 -1.252435	  0.270624	  0.434305	 -1.304602	  0.041270	  0.509174	 -1.194575	  0.006163	  0.483075	 -1.359976	  0.005703	  0.750836	 -1.374498	 -0.006779	  0.561208	 -1.162060	  1.453243	  0.754990	 -1.230269	  1.468743	  0.577501	 -1.154556	  1.432756	  0.412928	
   148	1.480	 -1.321935	  0.960313	  0.603915	 -1.124980	  0.941843	  0.756262	 -1.225048	  0.858586	  0.805787	 -1.210057	  0.682211	  0.916352	 -1.194782	  0.462295	  0.804029	 -1.212639	  0.393603	  0.809155	 -1.246430	  0.293212	  0.858434	 -1.293338	  0.062876	  0.809776	 -1.191439	  0.003763	  0.853425	 -1.102694	  0.948018	  0.473588	 -1.213171	  0.875300	  0.428271	 -1.207739	  0.650396	  0.337434	 -1.223267	  0.444317	  0.470469	 -1.232561	  0.386299	  0.475785	 -1.252031	  0.270513	  0.434062	 -1.304631	  0.041231	  0.509135	 -1.194563	  0.006179	  0.483089	 -1.359123	  0.008505	  0.749655	 -1.374527	 -0.006757	  0.561180	 -1.158927	  1.453193	  0.753322	 -1.227308	  1.468789	  0.575864	 -1.151765	  1.432411	  0.411473	
   149	1.490	 -1.320932	  0.960433	  0.603207	 -1.124227	  0.942210	  0.755658	 -1.223439	  0.858990	  0.805446	 -1.205187	  0.682321	  0.915750	 -1.186989	  0.462956	  0.804330	 -1.206057	  0.394444	  0.809557	 -1.242109	  0.294687	  0.858166	 -1.292381	  0.065505	  0.809021	 -1.191570	  0.004912	  0.852840	 -1.099943	  0.947190	  0.473364	 -1.212049	  0.875012	  0.427715	 -1.207279	  0.650294	  0.337132	 -1.222769	  0.444156	  0.470114	 -1.232494	  0.386225	  0.475283	 -1.251629	  0.270389	  0.433837	 -1.304636	  0.041188	  0.509099	 -1.194537	  0.006218	  0.483105	 -1.358204	  0.011808	  0.748110	 -1.374569	 -0.006713	  0.561149	 -1.156016	  1.453360	  0.751946	 -1.224212	  1.468858	  0.574307	 -1.148605	  1.431984	  0.410104	
   150	1.500	 -1.319815	  0.960497	  0.602564	 -1.123324	  0.942612	  0.755106	 -1.221698	  0.859380	  0.805047	 -1.199610	  0.682514	  0.915125	 -1.178974	  0.463832	  0.804529	 -1.199081	  0.395341	  0.809811	 -1.237559	  0.296437	  0.857793	 -1.290573	  0.067961	  0.808063	 -1.191311	  0.006409	  0.852297	 -1.095846	  0.946069	  0.473613	 -1.210971	  0.874725	  0.427236	 -1.206775	  0.650179	  0.336862	 -1.222167	  0.443962	  0.469716	 -1.232342	  0.386149	  0.474815	 -1.251202	  0.270242	  0.433603	 -1.304644	  0.041171	  0.509056	 -1.194484	  0.006210	  0.483126	 -1.356926	  0.015558	  0.746313	 -1.374603	 -0.006685	  0.561132	 -1.153255	  1.453795	  0.750765	 -1.220950	  1.469002	  0.572775	 -1.145051	  1.431559	  0.408746	
   151	1.510	 -1.318571	  0.960516	  0.601997	 -1.122172	  0.943085	  0.754470	 -1.219940	  0.859791	  0.804677	 -1.193291	  0.682946	  0.914576	 -1.170660	  0.464672	  0.804548	 -1.191653	  0.396387	  0.809888	 -1.232688	  0.298378	  0.857381	 -1.288383	  0.070697	  0.806947	 -1.190642	  0.008145	  0.851752	 -1.094459	  0.945664	  0.472910	 -1.209857	  0.874445	  0.426842	 -1.206176	  0.649999	  0.336606	 -1.221834	  0.443887	  0.469487	 -1.232118	  0.386118	  0.474508	 -1.250916	  0.270147	  0.433423	 -1.304618	  0.041145	  0.509044	 -1.194470	  0.006193	  0.483146	 -1.354830	  0.019248	  0.744360	 -1.374612	 -0.006668	  0.561142	 -1.149955	  1.453982	  0.749559	 -1.217463	  1.469176	  0.571348	 -1.141481	  1.431175	  0.407397	
   152	1.520	 -1.317309	  0.960574	  0.601527	 -1.121016	  0.943629	  0.753849	 -1.217977	  0.860223	  0.804326	 -1.186597	  0.683732	  0.914256	 -1.162591	  0.465542	  0.804400	 -1.184083	  0.397566	  0.809817	 -1.227362	  0.300321	  0.856860	 -1.286151	  0.074059	  0.805748	 -1.189494	  0.009899	  0.851017	 -1.094378	  0.945622	  0.471794	 -1.208752	  0.874201	  0.426527	 -1.205396	  0.649630	  0.336400	 -1.221418	  0.443776	  0.469190	 -1.231743	  0.386071	  0.474206	 -1.250708	  0.270096	  0.433246	 -1.304628	  0.041145	  0.509041	 -1.194461	  0.006201	  0.483181	 -1.352264	  0.022998	  0.742264	 -1.374595	 -0.006667	  0.561150	 -1.146302	  1.454005	  0.748335	 -1.213929	  1.469346	  0.570025	 -1.137947	  1.430915	  0.406206	
   153	1.530	 -1.315864	  0.960677	  0.601176	 -1.119811	  0.944374	  0.753158	 -1.215629	  0.860621	  0.803952	 -1.180016	  0.684597	  0.913962	 -1.154678	  0.466579	  0.804372	 -1.176745	  0.398846	  0.809736	 -1.221621	  0.302218	  0.856201	 -1.283070	  0.077061	  0.804232	 -1.187229	  0.011543	  0.849980	 -1.092703	  0.945244	  0.471195	 -1.207718	  0.873988	  0.426298	 -1.204370	  0.649051	  0.336193	 -1.221071	  0.443718	  0.468865	 -1.231230	  0.385999	  0.473892	 -1.250583	  0.270051	  0.433076	 -1.304621	  0.041119	  0.509048	 -1.194500	  0.006220	  0.483189	 -1.349015	  0.026598	  0.740259	 -1.374629	 -0.006646	  0.561166	 -1.142766	  1.453989	  0.747302	 -1.210335	  1.469418	  0.568786	 -1.134163	  1.430683	  0.405230	
   154	1.540	 -1.314328	  0.960798	  0.600886	 -1.118749	  0.945252	  0.752454	 -1.213048	  0.861011	  0.803686	 -1.174042	  0.685431	  0.913513	 -1.146892	  0.467842	  0.804542	 -1.169288	  0.400138	  0.809722	 -1.215322	  0.304007	  0.855659	 -1.278870	  0.079640	  0.802294	 -1.183629	  0.013777	  0.849391	 -1.090900	  0.944775	  0.470697	 -1.206770	  0.873785	  0.426116	 -1.203867	  0.648781	  0.335923	 -1.220720	  0.443697	  0.468475	 -1.230767	  0.385913	  0.473584	 -1.250357	  0.269922	  0.432872	 -1.304616	  0.041103	  0.509026	 -1.194542	  0.006206	  0.483179	 -1.344806	  0.029831	  0.738311	 -1.374680	 -0.006615	  0.561188	 -1.139427	  1.454057	  0.746411	 -1.206685	  1.469465	  0.567618	 -1.130092	  1.430443	  0.404307	
   155	1.550	 -1.312690	  0.960940	  0.600691	 -1.116961	  0.945708	  0.751846	 -1.210300	  0.861457	  0.803603	 -1.168378	  0.686466	  0.913147	 -1.139132	  0.469127	  0.804830	 -1.161613	  0.401458	  0.809700	 -1.208639	  0.305691	  0.855143	 -1.273301	  0.081778	  0.800706	 -1.179167	  0.016439	  0.848852	 -1.089667	  0.944384	  0.470043	 -1.205734	  0.873535	  0.425963	 -1.203620	  0.648623	  0.335577	 -1.220384	  0.443672	  0.468091	 -1.230293	  0.385805	  0.473268	 -1.250094	  0.269770	  0.432650	 -1.304606	  0.041068	  0.509021	 -1.194531	  0.006170	  0.483117	 -1.339530	  0.032611	  0.736377	 -1.374651	 -0.006599	  0.561201	 -1.136099	  1.454153	  0.745519	 -1.202929	  1.469558	  0.566534	 -1.125693	  1.430186	  0.403480	
   156	1.560	 -1.310968	  0.961084	  0.600615	 -1.114940	  0.946027	  0.751246	 -1.207506	  0.862066	  0.803578	 -1.162768	  0.687918	  0.913098	 -1.131468	  0.470403	  0.805019	 -1.153990	  0.402897	  0.809486	 -1.201448	  0.307185	  0.854644	 -1.266902	  0.083714	  0.799366	 -1.173280	  0.018381	  0.847743	 -1.088312	  0.944031	  0.469305	 -1.204607	  0.873238	  0.425856	 -1.203508	  0.648533	  0.335209	 -1.220008	  0.443586	  0.467759	 -1.229855	  0.385697	  0.472968	 -1.249833	  0.269613	  0.432431	 -1.304577	  0.041021	  0.509024	 -1.194260	  0.006048	  0.483255	 -1.333064	  0.034977	  0.734591	 -1.374649	 -0.006558	  0.561219	 -1.132580	  1.454176	  0.744634	 -1.199032	  1.469680	  0.565495	 -1.121366	  1.430002	  0.402653	
   157	1.570	 -1.309087	  0.961252	  0.600573	 -1.112489	  0.946312	  0.750576	 -1.204945	  0.862827	  0.803542	 -1.157238	  0.689723	  0.913362	 -1.124210	  0.471717	  0.804997	 -1.146296	  0.404275	  0.809316	 -1.193820	  0.308450	  0.854137	 -1.259726	  0.085497	  0.798022	 -1.165860	  0.019760	  0.846302	 -1.085837	  0.943471	  0.468963	 -1.203494	  0.872955	  0.425754	 -1.203513	  0.648505	  0.334866	 -1.219697	  0.443501	  0.467483	 -1.229413	  0.385544	  0.472669	 -1.249549	  0.269427	  0.432197	 -1.304566	  0.040966	  0.509018	 -1.193693	  0.005820	  0.483605	 -1.325587	  0.036932	  0.732861	 -1.374647	 -0.006542	  0.561246	 -1.128958	  1.454119	  0.743835	 -1.194949	  1.469826	  0.564618	 -1.116885	  1.429760	  0.401875	
   158	1.580	 -1.307067	  0.961454	  0.600562	 -1.109686	  0.946349	  0.749934	 -1.202059	  0.863614	  0.803509	 -1.152246	  0.691406	  0.913578	 -1.117108	  0.473092	  0.804992	 -1.138481	  0.405568	  0.809382	 -1.185732	  0.309487	  0.853687	 -1.251454	  0.086954	  0.796675	 -1.157353	  0.020812	  0.844394	 -1.081880	  0.942532	  0.469123	 -1.202328	  0.872687	  0.425683	 -1.203657	  0.648502	  0.334569	 -1.219371	  0.443497	  0.467023	 -1.229098	  0.385476	  0.472413	 -1.249477	  0.269355	  0.431964	 -1.304569	  0.040936	  0.509011	 -1.193566	  0.005660	  0.483656	 -1.317087	  0.038235	  0.731367	 -1.374640	 -0.006562	  0.561276	 -1.125178	  1.454026	  0.743133	 -1.190765	  1.469900	  0.563895	 -1.112139	  1.429482	  0.401232	
   159	1.590	 -1.304896	  0.961719	  0.600604	 -1.106579	  0.946048	  0.749350	 -1.198513	  0.864178	  0.803337	 -1.147170	  0.692674	  0.913712	 -1.110020	  0.474526	  0.805115	 -1.130587	  0.406770	  0.809560	 -1.177357	  0.310312	  0.853179	 -1.242256	  0.088034	  0.795727	 -1.147832	  0.022038	  0.843222	 -1.079518	  0.941989	  0.468389	 -1.201160	  0.872461	  0.425663	 -1.203839	  0.648525	  0.334290	 -1.219143	  0.443514	  0.466593	 -1.228787	  0.385408	  0.472145	 -1.249521	  0.269341	  0.431734	 -1.304521	  0.040869	  0.509022	 -1.193846	  0.005648	  0.483443	 -1.307324	  0.038948	  0.730100	 -1.374652	 -0.006564	  0.561316	 -1.121464	  1.453891	  0.742662	 -1.186590	  1.469907	  0.563216	 -1.107499	  1.429247	  0.400680	
   160	1.600	 -1.302642	  0.962015	  0.600655	 -1.103330	  0.945944	  0.748726	 -1.194649	  0.864406	  0.802841	 -1.142198	  0.693686	  0.913657	 -1.102892	  0.475999	  0.805171	 -1.122576	  0.407871	  0.809559	 -1.168411	  0.310786	  0.852776	 -1.231657	  0.088507	  0.795285	 -1.137152	  0.023230	  0.842735	 -1.077817	  0.941504	  0.467403	 -1.199872	  0.872215	  0.425658	 -1.204106	  0.648609	  0.334064	 -1.218919	  0.443487	  0.466239	 -1.228428	  0.385301	  0.471941	 -1.249631	  0.269383	  0.431501	 -1.304583	  0.040882	  0.509037	 -1.194206	  0.005659	  0.483117	 -1.296431	  0.039097	  0.729109	 -1.374665	 -0.006565	  0.561362	 -1.117722	  1.453722	  0.742292	 -1.182133	  1.469851	  0.562612	 -1.102715	  1.428995	  0.400291	
   161	1.610	 -1.300238	  0.962328	  0.600682	 -1.100009	  0.946032	  0.748047	 -1.191411	  0.865079	  0.802574	 -1.137601	  0.694721	  0.913492	 -1.095716	  0.477445	  0.805084	 -1.114264	  0.408889	  0.809344	 -1.158990	  0.311061	  0.852603	 -1.219995	  0.088404	  0.794674	 -1.124919	  0.023862	  0.841790	 -1.075828	  0.941053	  0.466837	 -1.198357	  0.871935	  0.425599	 -1.204194	  0.648671	  0.333874	 -1.218702	  0.443465	  0.465936	 -1.228081	  0.385241	  0.471708	 -1.249665	  0.269345	  0.431307	 -1.304676	  0.040914	  0.509032	 -1.193715	  0.005374	  0.483275	 -1.284493	  0.038636	  0.728245	 -1.374687	 -0.006556	  0.561406	 -1.113667	  1.453457	  0.741861	 -1.177448	  1.469754	  0.562117	 -1.097917	  1.428741	  0.399956	
   162	1.620	 -1.297782	  0.962567	  0.600730	 -1.097013	  0.946289	  0.747407	 -1.188013	  0.865793	  0.802461	 -1.132912	  0.695847	  0.913262	 -1.088484	  0.478849	  0.804915	 -1.105850	  0.409861	  0.809206	 -1.149429	  0.311382	  0.852414	 -1.207611	  0.087907	  0.794001	 -1.111474	  0.024157	  0.841160	 -1.073639	  0.940637	  0.466564	 -1.196831	  0.871748	  0.425600	 -1.204098	  0.648687	  0.333736	 -1.218484	  0.443362	  0.465785	 -1.227697	  0.385168	  0.471490	 -1.249683	  0.269302	  0.431098	 -1.304666	  0.040864	  0.509019	 -1.193842	  0.005284	  0.483148	 -1.271483	  0.037623	  0.727596	 -1.374646	 -0.006585	  0.561477	 -1.109342	  1.453027	  0.741431	 -1.172941	  1.469721	  0.561693	 -1.092977	  1.428532	  0.399628	
   163	1.630	 -1.295119	  0.962704	  0.600797	 -1.094434	  0.946671	  0.746917	 -1.184618	  0.866471	  0.802380	 -1.128206	  0.697163	  0.912984	 -1.081455	  0.480292	  0.804631	 -1.097644	  0.410817	  0.809078	 -1.139774	  0.311690	  0.852177	 -1.194308	  0.087208	  0.793592	 -1.097175	  0.024778	  0.840904	 -1.071129	  0.940171	  0.466498	 -1.195249	  0.871590	  0.425698	 -1.203843	  0.648705	  0.333723	 -1.218282	  0.443260	  0.465731	 -1.227222	  0.385051	  0.471378	 -1.249756	  0.269323	  0.430926	 -1.304666	  0.040822	  0.509040	 -1.194201	  0.005298	  0.482855	 -1.257451	  0.036132	  0.727203	 -1.374621	 -0.006590	  0.561548	 -1.105146	  1.452437	  0.740982	 -1.168182	  1.469684	  0.561404	 -1.087930	  1.428414	  0.399421	
   164	1.640	 -1.292394	  0.962770	  0.600864	 -1.091706	  0.947106	  0.746657	 -1.181207	  0.867024	  0.802296	 -1.123365	  0.698505	  0.912741	 -1.074665	  0.481681	  0.804263	 -1.089435	  0.411714	  0.808808	 -1.130121	  0.312026	  0.851833	 -1.180243	  0.086444	  0.793657	 -1.082256	  0.025378	  0.840558	 -1.068402	  0.939613	  0.466373	 -1.193570	  0.871433	  0.425777	 -1.203400	  0.648740	  0.333734	 -1.217877	  0.443134	  0.465611	 -1.226650	  0.384899	  0.471319	 -1.249696	  0.269303	  0.430762	 -1.304695	  0.040804	  0.509082	 -1.193698	  0.004995	  0.482966	 -1.242472	  0.034296	  0.727028	 -1.374625	 -0.006568	  0.561619	 -1.100917	  1.451760	  0.740618	 -1.163315	  1.469572	  0.561172	 -1.082942	  1.428345	  0.399343	
   165	1.650	 -1.289544	  0.962769	  0.600971	 -1.088576	  0.947164	  0.746349	 -1.177333	  0.867470	  0.802234	 -1.117713	  0.699476	  0.912710	 -1.067749	  0.482967	  0.803983	 -1.081041	  0.412535	  0.808428	 -1.120088	  0.312221	  0.851638	 -1.165552	  0.085381	  0.793621	 -1.066688	  0.025911	  0.840401	 -1.065631	  0.938972	  0.466104	 -1.191731	  0.871321	  0.425765	 -1.202661	  0.648698	  0.333733	 -1.217464	  0.443072	  0.465442	 -1.225998	  0.384731	  0.471235	 -1.249596	  0.269248	  0.430712	 -1.304712	  0.040786	  0.509161	 -1.193512	  0.004802	  0.482892	 -1.226816	  0.032189	  0.727057	 -1.374651	 -0.006533	  0.561686	 -1.096273	  1.451284	  0.740652	 -1.158188	  1.469382	  0.561075	 -1.077790	  1.428180	  0.399369	
   166	1.660	 -1.286489	  0.962734	  0.601056	 -1.085373	  0.947204	  0.746029	 -1.173284	  0.867880	  0.802177	 -1.111810	  0.700441	  0.912653	 -1.060770	  0.484211	  0.803591	 -1.072762	  0.413285	  0.808046	 -1.109732	  0.312287	  0.851540	 -1.150517	  0.084555	  0.793836	 -1.049885	  0.026482	  0.840584	 -1.062472	  0.938298	  0.465856	 -1.189766	  0.871179	  0.425636	 -1.201658	  0.648623	  0.333703	 -1.216978	  0.442990	  0.465276	 -1.225350	  0.384577	  0.471203	 -1.249449	  0.269222	  0.430672	 -1.304695	  0.040794	  0.509237	 -1.193461	  0.004682	  0.482860	 -1.210597	  0.030001	  0.727274	 -1.374638	 -0.006537	  0.561771	 -1.091386	  1.450532	  0.740835	 -1.153132	  1.469114	  0.561051	 -1.072223	  1.427933	  0.399496	
   167	1.670	 -1.283408	  0.962669	  0.601163	 -1.082203	  0.947178	  0.745662	 -1.169434	  0.868237	  0.802268	 -1.105668	  0.701443	  0.912515	 -1.053690	  0.485388	  0.803114	 -1.064859	  0.414128	  0.807648	 -1.099147	  0.312256	  0.851475	 -1.134725	  0.083324	  0.793970	 -1.033356	  0.027411	  0.840936	 -1.059473	  0.937673	  0.465618	 -1.187445	  0.870817	  0.425771	 -1.200420	  0.648512	  0.333691	 -1.216362	  0.442779	  0.465232	 -1.224661	  0.384415	  0.471219	 -1.249184	  0.269156	  0.430674	 -1.304692	  0.040820	  0.509306	 -1.193557	  0.004624	  0.482696	 -1.193604	  0.027672	  0.727716	 -1.374628	 -0.006506	  0.561867	 -1.086237	  1.449788	  0.741225	 -1.147905	  1.468775	  0.561190	 -1.066515	  1.427674	  0.399720	
   168	1.680	 -1.280142	  0.962540	  0.601323	 -1.078895	  0.947141	  0.745404	 -1.165186	  0.868512	  0.802477	 -1.099249	  0.702417	  0.912366	 -1.046745	  0.486529	  0.802672	 -1.056802	  0.415011	  0.807231	 -1.088691	  0.312368	  0.851264	 -1.118499	  0.082148	  0.794289	 -1.018229	  0.028344	  0.842005	 -1.056210	  0.937035	  0.465317	 -1.184803	  0.870346	  0.425998	 -1.199016	  0.648416	  0.333700	 -1.215608	  0.442533	  0.465167	 -1.223973	  0.384259	  0.471231	 -1.248901	  0.269112	  0.430682	 -1.304752	  0.040890	  0.509368	 -1.193648	  0.004564	  0.482540	 -1.176077	  0.025462	  0.728259	 -1.374601	 -0.006475	  0.561964	 -1.080962	  1.449081	  0.741686	 -1.142476	  1.468414	  0.561441	 -1.060726	  1.427383	  0.400037	
   169	1.690	 -1.276664	  0.962297	  0.601470	 -1.075709	  0.947158	  0.745206	 -1.161015	  0.868760	  0.802656	 -1.092951	  0.703450	  0.912187	 -1.039852	  0.487641	  0.802261	 -1.048485	  0.415773	  0.806684	 -1.077870	  0.312418	  0.851118	 -1.101944	  0.081134	  0.794937	 -1.003294	  0.029079	  0.843162	 -1.053469	  0.936433	  0.464863	 -1.182046	  0.869827	  0.426255	 -1.197593	  0.648353	  0.333731	 -1.214809	  0.442385	  0.465084	 -1.223274	  0.384104	  0.471267	 -1.248599	  0.269121	  0.430667	 -1.304743	  0.040907	  0.509422	 -1.193563	  0.004384	  0.482466	 -1.158220	  0.023427	  0.728887	 -1.374587	 -0.006414	  0.562056	 -1.075702	  1.448253	  0.742184	 -1.137027	  1.468051	  0.561692	 -1.054654	  1.426989	  0.400452	
   170	1.700	 -1.273005	  0.962005	  0.601702	 -1.072227	  0.947146	  0.745089	 -1.156798	  0.868984	  0.802973	 -1.086631	  0.704284	  0.911971	 -1.032776	  0.488650	  0.801814	 -1.040412	  0.416510	  0.806247	 -1.066630	  0.312301	  0.851079	 -1.084649	  0.080386	  0.795433	 -0.980994	  0.029681	  0.842311	 -1.051629	  0.936126	  0.464277	 -1.179160	  0.869304	  0.426520	 -1.196083	  0.648352	  0.333863	 -1.213731	  0.442182	  0.465078	 -1.222383	  0.383879	  0.471373	 -1.248175	  0.269090	  0.430711	 -1.304689	  0.040911	  0.509502	 -1.193539	  0.004242	  0.482336	 -1.140205	  0.021674	  0.729533	 -1.374601	 -0.006315	  0.562151	 -1.070557	  1.447214	  0.742447	 -1.131443	  1.467659	  0.562117	 -1.048465	  1.426602	  0.400971	
   171	1.710	 -1.269219	  0.961719	  0.601976	 -1.068382	  0.947131	  0.745138	 -1.152319	  0.869137	  0.803198	 -1.080120	  0.704956	  0.911865	 -1.025724	  0.489506	  0.801363	 -1.032245	  0.417203	  0.805982	 -1.055261	  0.312204	  0.851100	 -1.067065	  0.079637	  0.796135	 -0.961548	  0.030439	  0.842259	 -1.049140	  0.935786	  0.464072	 -1.176157	  0.868756	  0.426830	 -1.194330	  0.648346	  0.334053	 -1.212485	  0.441930	  0.465201	 -1.221292	  0.383708	  0.471464	 -1.247721	  0.269080	  0.430777	 -1.304591	  0.040856	  0.509460	 -1.193533	  0.004093	  0.482165	 -1.121944	  0.020212	  0.730180	 -1.374583	 -0.006200	  0.562264	 -1.065094	  1.446158	  0.742819	 -1.125655	  1.467229	  0.562659	 -1.042326	  1.426150	  0.401607	
   172	1.720	 -1.265349	  0.961424	  0.602283	 -1.063901	  0.946669	  0.745269	 -1.147305	  0.869207	  0.803427	 -1.073647	  0.705565	  0.911771	 -1.018943	  0.490289	  0.800878	 -1.024065	  0.417868	  0.805439	 -1.043931	  0.312268	  0.851112	 -1.049676	  0.079186	  0.796753	 -0.942927	  0.031571	  0.842460	 -1.046154	  0.935377	  0.464022	 -1.173067	  0.868250	  0.427205	 -1.192582	  0.648287	  0.334206	 -1.211175	  0.441671	  0.465407	 -1.219908	  0.383527	  0.471578	 -1.247242	  0.269062	  0.430860	 -1.304396	  0.040756	  0.509400	 -1.193562	  0.003938	  0.481971	 -1.102350	  0.018118	  0.730622	 -1.374507	 -0.006055	  0.562376	 -1.059372	  1.445149	  0.743629	 -1.119723	  1.466747	  0.563330	 -1.036132	  1.425677	  0.402248	
   173	1.730	 -1.261200	  0.961030	  0.602676	 -1.058727	  0.945690	  0.745519	 -1.142346	  0.869187	  0.803603	 -1.067372	  0.706003	  0.911491	 -1.012345	  0.491042	  0.800404	 -1.015986	  0.418416	  0.804965	 -1.032334	  0.312218	  0.851156	 -1.031731	  0.078789	  0.797663	 -0.924224	  0.032672	  0.842504	 -1.042789	  0.934720	  0.463796	 -1.169788	  0.867681	  0.427581	 -1.190871	  0.648247	  0.334310	 -1.209840	  0.441369	  0.465577	 -1.218626	  0.383446	  0.471580	 -1.246754	  0.269077	  0.430957	 -1.304443	  0.041050	  0.509717	 -1.193536	  0.003758	  0.481742	 -1.081081	  0.015246	  0.730738	 -1.374460	 -0.005876	  0.562518	 -1.053772	  1.444123	  0.744468	 -1.113827	  1.466245	  0.564061	 -1.029839	  1.425239	  0.403055	
   174	1.740	 -1.257003	  0.960586	  0.603160	 -1.054674	  0.945417	  0.745797	 -1.137044	  0.869139	  0.803861	 -1.061094	  0.706241	  0.911269	 -1.005609	  0.491684	  0.800007	 -1.007432	  0.418687	  0.804939	 -1.020459	  0.312099	  0.851319	 -1.013821	  0.078675	  0.798590	 -0.905177	  0.033868	  0.842571	 -1.038990	  0.933821	  0.463464	 -1.166219	  0.867051	  0.427995	 -1.189036	  0.648215	  0.334505	 -1.208596	  0.441085	  0.465811	 -1.217786	  0.383514	  0.471512	 -1.246312	  0.269176	  0.431066	 -1.304419	  0.041236	  0.509872	 -1.193475	  0.003528	  0.481552	 -1.061980	  0.014034	  0.731445	 -1.374444	 -0.005664	  0.562667	 -1.047833	  1.442673	  0.745205	 -1.107888	  1.465669	  0.564811	 -1.023662	  1.424924	  0.403906	
