BTS ASCII format

Type:         	3D vector tracks
Measure unit: 	%

Tracks:       	8
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	 vRLASIS.X	 vRLASIS.Y	 vRLASIS.Z	 vLRASIS.X	 vLRASIS.Y	 vLRASIS.Z	    vRFz.X	    vRFz.Y	    vRFz.Z	    vLFz.X	    vLFz.Y	    vLFz.Z	    vRFx.X	    vRFx.Y	    vRFx.Z	    vRFy.X	    vRFy.Y	    vRFy.Z	    vLFx.X	    vLFx.Y	    vLFx.Z	    vLFy.X	    vLFy.Y	    vLFy.Z	
   339	3.390	 -2.012069	  9.422430	-99.534760	  2.012069	 -9.422430	 99.534760	 -0.542203	  4.856386	-99.880531	-21.234018	 10.691879	-97.132896	-98.179832	  4.077069	-18.549896	  3.231840	 99.830673	  4.836418	-71.153374	 63.491734	 30.099800	 65.065079	 75.708931	 -5.890100	
   340	3.400	 -1.917359	  9.765480	-99.503563	  1.917359	 -9.765480	 99.503563	  0.057220	  4.745986	-99.887299	-22.091064	 10.490116	-96.963615	-98.103394	  4.481792	-18.858364	  3.648136	 99.820724	  4.744913	-74.739365	 59.476383	 29.607216	 60.884453	 79.151169	 -5.308150	
   341	3.410	 -1.833392	 10.075935	-99.474182	  1.833392	-10.075935	 99.474182	  0.742939	  4.616248	-99.890633	-22.824526	 10.092021	-96.835907	-98.029068	  4.881261	-19.143560	  4.063265	 99.809494	  4.642718	-78.180885	 55.132389	 29.123339	 56.391899	 82.449211	 -4.699077	
   342	3.420	 -1.761928	 10.357668	-99.446541	  1.761928	-10.357668	 99.446541	  1.463295	  4.478066	-99.888969	-23.443157	  9.532400	-96.744774	-97.957161	  5.272388	-19.406080	  4.472103	 99.796761	  4.539446	-81.398766	 50.477016	 28.745642	 51.613609	 85.553558	 -4.077277	
   343	3.430	 -1.711142	 10.617105	-99.420067	  1.711142	-10.617105	 99.420067	  2.179939	  4.337858	-99.882088	-23.966236	  8.848807	-96.681526	-97.883522	  5.665139	-19.665258	  4.882981	 99.781975	  4.440082	-84.322495	 45.554073	 28.540199	 46.594044	 88.414009	 -3.458007	
   344	3.440	 -1.695594	 10.843875	-99.395851	  1.695594	-10.843875	 99.395851	  2.864069	  4.202011	-99.870613	-24.346117	  8.028350	-96.658226	-97.797203	  6.086071	-19.966633	  5.320313	 99.763580	  4.350082	-86.912361	 40.395668	 28.538233	 41.357822	 91.001968	 -2.858595	
   345	3.450	 -1.701098	 11.030474	-99.375221	  1.701098	-11.030474	 99.375221	  3.524689	  4.064459	-99.855179	-24.601286	  7.123284	-96.664551	-97.695396	  6.544118	-20.317081	  5.794308	 99.740868	  4.264334	-89.143097	 35.047935	 28.725430	 35.945187	 93.288658	 -2.273596	
   346	3.460	 -1.740028	 11.175205	-99.358383	  1.740028	-11.175205	 99.358383	  4.215838	  3.907699	-99.834648	-24.767921	  6.183123	-96.686707	-97.577667	  7.043856	-20.711895	  6.312999	 99.713394	  4.169539	-91.013374	 29.553717	 29.036924	 30.390776	 95.255096	 -1.693536	
   347	3.470	 -1.840513	 11.258118	-99.347206	  1.840513	-11.258118	 99.347206	  4.980893	  3.715487	-99.806747	-24.939129	  5.262199	-96.697205	-97.442833	  7.595129	-21.147320	  6.889561	 99.679962	  4.054593	-92.541588	 23.964577	 29.355642	 24.738085	 96.885506	 -1.107741	
   348	3.480	 -1.968548	 11.271189	-99.343269	  1.968548	-11.271189	 99.343269	  5.832907	  3.478889	-99.769104	-25.158581	  4.375840	-96.684525	-97.293671	  8.205187	-21.601305	  7.533801	 99.638924	  3.914807	-93.747643	 18.367500	 29.563744	 19.068974	 98.163666	 -0.519212	
   349	3.490	 -2.092479	 11.215655	-99.347015	  2.092479	-11.215655	 99.347015	  6.780424	  3.187374	-99.718941	-25.484291	  3.525912	-96.633942	-97.137764	  8.884568	-22.029980	  8.259387	 99.587944	  3.744787	-94.665009	 12.862810	 29.547995	 13.482334	 99.086945	  0.059856	
   350	3.500	 -2.201222	 11.103092	-99.357315	  2.201222	-11.103092	 99.357315	  7.785625	  2.843059	-99.655914	-25.907608	  2.666528	-96.548874	-96.979912	  9.637655	-22.405643	  9.070834	 99.524529	  3.547970	-95.340889	  7.522495	 29.215172	  8.046313	 99.673996	  0.593718	
   351	3.510	 -2.247645	 10.945976	-99.373711	  2.247645	-10.945976	 99.373711	  8.735721	  2.472350	-99.587021	-26.345387	  1.743552	-96.451447	-96.822731	 10.462160	-22.713474	  9.961512	 99.446442	  3.342679	-95.815361	  2.410923	 28.523748	  2.823397	 99.954765	  1.035680	
   352	3.520	 -2.174600	 10.767627	-99.394814	  2.174600	-10.767627	 99.394814	  9.548072	  2.099508	-99.520988	-26.596132	  0.733634	-96.395576	-96.669113	 11.358059	-22.936356	 10.927182	 99.351448	  3.144289	-96.115395	 -2.428463	 27.494246	 -2.139322	 99.967987	  1.351075	
   353	3.530	 -2.011078	 10.575661	-99.418869	  2.011078	-10.575661	 99.418869	 10.151198	  1.747939	-99.468079	-26.505011	 -0.331220	-96.422890	-96.515694	 12.332347	-23.078867	 11.970888	 99.236603	  2.965558	-96.270874	 -6.995201	 26.133987	 -6.831576	 99.754562	  1.535220	
   354	3.540	 -1.776678	 10.381659	-99.443779	  1.776678	-10.381659	 99.443779	 10.491536	  1.439153	-99.437698	-25.886944	 -1.374068	-96.581459	-96.354637	 13.386557	-23.164288	 13.091034	 99.099434	  2.815475	-96.303467	-11.269365	 24.467186	-11.221500	 99.355606	  1.594187	
   355	3.550	 -1.455174	 10.184310	-99.469406	  1.455174	-10.184310	 99.469406	 10.582599	  1.179310	-99.431473	-24.655142	 -2.274680	-96.886269	-96.176788	 14.530956	-23.213728	 14.297321	 98.935959	  2.695112	-96.228722	-15.208170	 22.555395	-15.251444	 98.817795	  1.561085	
   356	3.560	 -1.075012	  9.979458	-99.495003	  1.075012	 -9.979458	 99.495003	 10.484650	  0.960396	-99.444206	-22.856531	 -2.927036	-97.308846	-95.972321	 15.785645	-23.240658	 15.611325	 98.739700	  2.599533	-96.062454	-18.776093	 20.480774	-18.876547	 98.191063	  1.480273	
   357	3.570	 -0.677152	  9.763357	-99.519936	  0.677152	 -9.763357	 99.519936	 10.245836	  0.775257	-99.470711	-20.692865	 -3.300853	-97.779907	-95.731163	 17.163937	-23.258204	 17.047907	 98.503807	  2.523716	-95.824120	-21.938553	 18.342253	-22.064508	 97.525696	  1.377173	
   358	3.580	 -0.232592	  9.545748	-99.543076	  0.232592	 -9.545748	 99.543076	  9.939737	  0.606312	-99.502930	-18.432804	 -3.444934	-98.226089	-95.444649	 18.685598	-23.263000	 18.629232	 98.218651	  2.459433	-95.528481	-24.670261	 16.299919	-24.801584	 96.867439	  1.256905	
   359	3.590	  0.250808	  9.326073	-99.563858	 -0.250808	 -9.326073	 99.563858	  9.601383	  0.446091	-99.537003	-16.438828	 -3.484587	-98.578003	-95.103798	 20.376678	-23.239166	 20.382038	 97.871292	  2.404686	-95.195511	-26.955887	 14.532575	-27.085909	 96.255455	  1.114347	
   360	3.600	  0.719429	  9.105078	-99.582031	 -0.719429	 -9.105078	 99.582031	  9.238058	  0.292791	-99.571953	-14.939578	 -3.546113	-98.814140	-94.699982	 22.254950	-23.165266	 22.323971	 97.447845	  2.357712	-94.866409	-28.752752	 13.177405	-28.885880	 95.732635	  0.931689	
   361	3.610	  1.167573	  8.897149	-99.596573	 -1.167573	 -8.897149	 99.596573	  8.868380	  0.139674	-99.605881	-14.030541	 -3.710026	-98.941299	-94.223007	 24.338526	-23.014362	 24.472752	 96.931549	  2.314847	-94.609116	-29.962135	 12.303900	-30.108768	 95.357117	  0.693996	
   362	3.620	  1.580975	  8.708634	-99.607536	 -1.580975	 -8.708634	 99.607536	  8.502271	 -0.018295	-99.637901	-13.651444	 -3.969237	-98.984261	-93.665901	 26.622644	-22.758186	 26.822075	 96.308975	  2.271089	-94.506386	-30.446905	 11.896642	-30.618191	 95.196442	  0.405371	
   363	3.630	  1.924427	  8.539442	-99.616135	 -1.924427	 -8.539442	 99.616135	  8.111988	 -0.170403	-99.670288	-13.761796	 -4.275146	-98.956230	-93.017670	 29.092384	-22.390766	 29.354462	 95.568619	  2.225717	-94.643784	-30.040154	 11.838217	-30.242884	 95.317154	  0.087934	
   364	3.640	  2.202595	  8.395081	-99.622643	 -2.202595	 -8.395081	 99.622643	  7.710592	 -0.317825	-99.701782	-14.173320	 -4.528147	-98.886871	-92.250397	 31.771109	-21.919436	 32.091801	 94.685600	  2.180034	-95.062286	-28.639698	 11.955321	-28.874805	 95.740196	 -0.245471	
   365	3.650	  2.422727	  8.283154	-99.626907	 -2.422727	 -8.283154	 99.626907	  7.311175	 -0.456936	-99.731323	-14.524063	 -4.596959	-98.832787	-91.332527	 34.672474	-21.358582	 35.045509	 93.633499	  2.140143	-95.728111	-26.276642	 12.069257	-26.538202	 96.412567	 -0.584442	
   366	3.660	  2.564463	  8.202005	-99.630066	 -2.564463	 -8.202005	 99.630066	  6.927782	 -0.580947	-99.758049	-14.458755	 -4.396701	-98.851471	-90.224197	 37.802792	-20.749548	 38.220779	 92.383400	  2.116274	-96.532303	-23.146698	 12.072489	-23.422476	 97.214104	 -0.897928	
   367	3.670	  2.627785	  8.160577	-99.631821	 -2.627785	 -8.160577	 99.631821	  6.593401	 -0.683997	-99.780052	-13.710000	 -3.925414	-98.977913	-88.853111	 41.222153	-20.145929	 41.677460	 90.875999	  2.131061	-97.332527	-19.582697	 11.953982	-19.856956	 98.002090	 -1.136212	
   368	3.680	  2.612341	  8.164755	-99.631889	 -2.612341	 -8.164755	 99.631889	  6.403193	 -0.790473	-99.791649	-11.914574	 -3.217658	-99.235527	-87.140778	 44.976421	-19.585882	 45.460526	 89.041840	  2.211681	-98.001808	-16.016655	 11.794599	-16.273914	 98.659058	 -1.245062	
   369	3.690	  2.518044	  8.218284	-99.629906	 -2.518044	 -8.218284	 99.629906	  6.460081	 -0.948773	-99.786606	 -9.039769	 -2.403225	-99.561569	-85.037865	 49.026623	-19.103712	 49.530373	 86.839355	  2.380874	-98.482719	-12.815566	 11.701072	-13.044464	 99.138191	 -1.208624	
   370	3.700	  2.372769	  8.316934	-99.625290	 -2.372769	 -8.316934	 99.625290	  6.853012	 -1.234479	-99.757263	 -5.615026	 -1.699197	-99.827774	-82.476921	 53.359890	-18.715755	 53.874481	 84.204933	  2.658987	-98.776505	-10.194914	 11.801063	-10.396995	 99.451866	 -1.107998	
   371	3.710	  2.231600	  8.447155	-99.617592	 -2.231600	 -8.447155	 99.617592	  7.652111	 -1.758867	-99.691284	 -2.319284	 -1.263801	-99.965111	-79.397697	 57.945347	-18.394087	 58.460617	 81.074112	  3.056922	-98.921509	 -8.187453	 12.144983	 -8.377945	 99.642738	 -1.065349	
   372	3.720	  2.158973	  8.585257	-99.607391	 -2.158973	 -8.585257	 99.607391	  8.882352	 -2.641413	-99.569710	  0.296964	 -1.141322	-99.993042	-75.775406	 62.701469	-18.072460	 63.201420	 77.412735	  3.584406	-98.965302	 -6.702725	 12.686357	 -6.904769	 99.754601	 -1.159106	
   373	3.730	  2.199085	  8.706278	-99.596008	 -2.199085	 -8.706278	 99.596008	 10.462134	 -3.934468	-99.373352	  1.806684	 -1.282991	-99.975449	-71.653511	 67.479607	-17.671371	 67.938759	 73.254646	  4.252310	-98.952057	 -5.581809	 13.316708	 -5.817369	 99.821022	 -1.386136	
   374	3.740	  2.383134	  8.786283	-99.584747	 -2.383134	 -8.786283	 99.584747	 12.208557	 -5.591447	-99.094330	  2.170933	 -1.578786	-99.963966	-67.155266	 72.090866	-17.119513	 72.476479	 68.714180	  5.051970	-98.910774	 -4.684571	 13.953975	 -4.967360	 99.862335	 -1.685058	
   375	3.750	  2.730138	  8.813514	-99.573433	 -2.730138	 -8.813514	 99.573433	 13.918874	 -7.479951	-98.743683	  1.676347	 -1.925113	-99.967415	-62.509613	 76.313988	-16.392775	 76.593521	 64.016106	  5.947299	-98.859718	 -3.923219	 14.538370	 -4.257469	 99.889412	 -1.995005	
   376	3.760	  3.218994	  8.783650	-99.561462	 -3.218994	 -8.783650	 99.561462	 15.319326	 -9.309388	-98.380150	  0.635783	 -2.262667	-99.972382	-57.981419	 79.976860	-15.551763	 80.133354	 59.427773	  6.854562	-98.808830	 -3.274841	 15.036283	 -3.658873	 99.906929	 -2.284455	
   377	3.770	  3.783405	  8.694269	-99.549461	 -3.783405	 -8.694269	 99.549461	 16.125837	-10.711749	-98.108185	 -0.665718	 -2.558223	-99.965057	-53.881233	 82.944252	-14.733089	 82.993652	 55.264629	  7.607534	-98.762283	 -2.741091	 15.443410	 -3.169693	 99.917580	 -2.535899	
   378	3.780	  4.385955	  8.554811	-99.536819	 -4.385955	 -8.554811	 99.536819	 16.137629	-11.361772	-98.033096	 -1.949998	 -2.787989	-99.942108	-50.414455	 85.202293	-14.105010	 85.196823	 51.740242	  8.028043	-98.720833	 -2.316710	 15.774351	 -2.781677	 99.923935	 -2.733208	
   379	3.790	  4.995036	  8.377850	-99.523170	 -4.995036	 -8.377850	 99.523170	 15.381440	-11.072389	-98.187645	 -3.076131	 -2.955812	-99.908958	-47.609837	 86.838745	-13.868506	 86.848404	 48.907131	  8.089967	-98.684601	 -1.983291	 16.044224	 -2.476529	 99.927834	 -2.880120	
   380	3.800	  5.563540	  8.167428	-99.510506	 -5.563540	 -8.167428	 99.510506	 13.952519	 -9.754398	-98.540237	 -3.993248	 -3.075063	-99.872910	-45.471153	 87.930008	-14.166414	 88.032364	 46.786118	  7.833376	-98.653481	 -1.723668	 16.264093	 -2.238470	 99.930305	 -2.987328	
   381	3.810	  6.067114	  7.928342	-99.500412	 -6.067114	 -7.928342	 99.500412	 12.122393	 -7.589890	-98.971924	 -4.670357	 -3.164528	-99.840744	-44.042034	 88.511124	-15.035981	 88.777794	 45.430096	  7.389872	-98.626045	 -1.520835	 16.449612	 -2.053235	 99.931732	 -3.071366	
   382	3.820	  6.511941	  7.668424	-99.492661	 -6.511941	 -7.668424	 99.492661	 10.276761	 -4.969898	-99.346306	 -5.152227	 -3.243495	-99.814499	-43.272476	 88.646538	-16.409904	 89.130302	 44.800510	  6.978788	-98.600685	 -1.354468	 16.615347	 -1.903414	 99.932274	 -3.149072	
   383	3.830	  6.881306	  7.386906	-99.489098	 -6.881306	 -7.386906	 99.489098	  8.796453	 -2.388490	-99.583725	 -5.574759	 -3.321570	-99.789223	-43.122471	 88.381760	-18.141586	 89.108620	 44.871864	  6.794923	-98.575241	 -1.207837	 16.776878	 -1.773719	 99.932167	 -3.227239	
   384	3.840	  7.160065	  7.083514	-99.491493	 -7.160065	 -7.083514	 99.491493	  7.815230	 -0.195238	-99.693954	 -6.044438	 -3.389623	-99.759583	-43.660797	 87.720993	-19.969046	 88.681114	 45.700851	  6.862410	-98.547585	 -1.074299	 16.947544	 -1.656067	 99.931976	 -3.295140	
   385	3.850	  7.353502	  6.766251	-99.499466	 -7.353502	 -6.766251	 99.499466	  7.394154	  1.361337	-99.716965	 -6.614788	 -3.438889	-99.721703	-44.853493	 86.708611	-21.674444	 87.850555	 47.233757	  7.159078	-98.517410	 -0.949075	 17.129465	 -1.544086	 99.932152	 -3.343723	
   386	3.860	  7.458004	  6.445009	-99.513016	 -7.458004	 -6.445009	 99.513016	  7.535479	  2.190370	-99.691620	 -7.257722	 -3.467118	-99.675995	-46.595058	 85.407349	-23.118946	 86.646225	 49.337234	  7.633416	-98.484901	 -0.830657	 17.321476	 -1.435847	 99.932831	 -3.371503	
   387	3.870	  7.470903	  6.125659	-99.532219	 -7.470903	 -6.125659	 99.532219	  8.142391	  2.365112	-99.639893	 -7.868345	 -3.480523	-99.629189	-48.817749	 83.839615	-24.243475	 85.080414	 51.906975	  8.184712	-98.450211	 -0.721184	 17.522444	 -1.334658	 99.933754	 -3.385756	
   388	3.880	  7.401999	  5.813547	-99.556084	 -7.401999	 -5.813547	 99.556084	  9.058841	  2.074141	-99.567238	 -8.347034	 -3.491880	-99.589828	-51.461369	 82.001785	-25.048649	 83.160942	 54.849022	  8.708752	-98.414680	 -0.613857	 17.724972	 -1.235765	 99.934532	 -3.400392	
   389	3.890	  7.264399	  5.513805	-99.583260	 -7.264399	 -5.513805	 99.583260	 10.225502	  1.458790	-99.465126	 -8.657506	 -3.514802	-99.562515	-54.440289	 79.878067	-25.607601	 80.893089	 58.071144	  9.167896	-98.381363	 -0.491434	 17.912737	 -1.123752	 99.934837	 -3.430230	
   390	3.900	  7.070163	  5.230846	-99.612503	 -7.070163	 -5.230846	 99.612503	 11.632182	  0.634790	-99.319130	 -8.803204	 -3.551317	-99.548439	-57.705517	 77.424423	-25.990999	 78.248924	 61.528500	  9.557710	-98.349991	 -0.347134	 18.087534	 -0.992246	 99.934593	 -3.477347	
   391	3.910	  6.836565	  4.966445	-99.642342	 -6.836565	 -4.966445	 99.642342	 13.173946	 -0.221133	-99.128189	 -8.844540	 -3.593748	-99.543251	-61.186249	 74.601204	-26.285040	 75.214203	 65.159744	  9.850467	-98.319321	 -0.173770	 18.255966	 -0.832793	 99.934074	 -3.533863	
   392	3.920	  6.581031	  4.724759	-99.671295	 -6.581031	 -4.724759	 99.671295	 14.799034	 -1.007120	-98.893753	 -8.888774	 -3.629128	-99.538025	-64.793304	 71.384415	-26.572412	 71.783730	 68.893280	 10.040535	-98.287842	  0.034073	 18.425529	 -0.637719	 99.933624	 -3.586603	
   393	3.930	  6.328335	  4.515648	-99.697342	 -6.328335	 -4.515648	 99.697342	 16.485462	 -1.661017	-98.617798	 -9.005337	 -3.646000	-99.526939	-68.422760	 67.770218	-26.935545	 67.965508	 72.649254	 10.137837	-98.253860	  0.273340	 18.603863	 -0.408166	 99.933479	 -3.623962	
   394	3.940	  6.085870	  4.345059	-99.720016	 -6.085870	 -4.345059	 99.720016	 18.188684	 -2.125766	-98.308968	 -9.213553	 -3.636330	-99.508224	-71.956841	 63.786919	-27.448898	 63.795406	 76.335266	 10.152519	-98.215286	  0.532080	 18.800909	 -0.154928	 99.933701	 -3.637534	
   395	3.950	  5.856048	  4.208336	-99.739647	 -5.856048	 -4.208336	 99.739647	 19.839087	 -2.360842	-97.983864	 -9.504956	 -3.599319	-99.482162	-75.292900	 59.475994	-28.170654	 59.319263	 79.871742	 10.086104	-98.173073	  0.804745	 19.010506	  0.116869	 99.934143	 -3.626837	
   396	3.960	  5.647176	  4.101950	-99.756119	 -5.647176	 -4.101950	 99.756119	 21.447741	 -2.388888	-97.643677	 -9.833713	 -3.542082	-99.452255	-78.358658	 54.877235	-29.127493	 54.571575	 83.204063	  9.951201	-98.128555	  1.084140	 19.225273	  0.399035	 99.934425	 -3.598712	
   397	3.970	  5.459426	  4.023054	-99.769783	 -5.459426	 -4.023054	 99.769783	 22.988337	 -2.204744	-97.296837	-10.123515	 -3.478443	-99.425423	-81.098969	 50.030022	-30.330744	 49.583290	 86.291626	  9.759685	-98.081818	  1.370993	 19.444202	  0.689848	 99.933998	 -3.566476	
   398	3.980	  5.276060	  3.966382	-99.781921	 -5.276060	 -3.966382	 99.781921	 24.462259	 -1.833272	-96.944504	-10.306837	 -3.426953	-99.408379	-83.478470	 44.969986	-31.765472	 44.381119	 89.105583	  9.513768	-98.031479	  1.677896	 19.672655	  0.998321	 99.932030	 -3.548513	
   399	3.990	  5.093174	  3.928887	-99.792900	 -5.093174	 -3.928887	 99.792900	 25.888821	 -1.313157	-96.581802	-10.365647	 -3.395247	-99.403343	-85.478195	 39.740021	-33.379765	 38.999619	 91.620079	  9.208179	-97.977905	  2.021541	 19.905863	  1.339945	 99.927887	 -3.552891	
   400	4.000	  4.903766	  3.916630	-99.802872	 -4.903766	 -3.916630	 99.802872	 27.304216	 -0.685420	-96.197769	-10.313201	 -3.382732	-99.409225	-87.092499	 34.397045	-35.096165	 33.489174	 93.810356	  8.836963	-97.920586	  2.417194	 20.142401	  1.730234	 99.920929	 -3.579647	
   401	4.010	  4.691970	  3.933791	-99.812378	 -4.691970	 -3.933791	 99.812378	 28.730753	  0.022087	-95.783836	-10.190810	 -3.380661	-99.421921	-88.338730	 28.987307	-36.823978	 27.893982	 95.663742	  8.388972	-97.859322	  2.882303	 20.377577	  2.188577	 99.910431	 -3.621602	
   402	4.020	  4.441786	  3.985931	-99.821762	 -4.441786	 -3.985931	 99.821762	 30.218500	  0.778520	-95.321747	-10.055707	 -3.371853	-99.435982	-89.268677	 23.558544	-38.420025	 22.265152	 97.173080	  7.852046	-97.796761	  3.429389	 20.592051	  2.731563	 99.895523	 -3.663672	
   403	4.030	  4.151600	  4.075552	-99.830627	 -4.151600	 -4.075552	 99.830627	 31.754684	  1.590218	-94.810921	 -9.950800	 -3.336073	-99.447731	-89.934113	 18.198025	-39.757862	 16.695814	 98.330139	  7.241113	-97.737595	  4.052477	 20.759069	  3.358139	 99.875587	 -3.686443	
   404	4.040	  3.816504	  4.203448	-99.838699	 -3.816504	 -4.203448	 99.838699	 33.260994	  2.487038	-94.273651	 -9.871593	 -3.270541	-99.457809	-90.390900	 12.959398	-40.761971	 11.246029	 99.147293	  6.583357	-97.681358	  4.743505	 20.877028	  4.060894	 99.849480	 -3.686481	
   405	4.050	  3.443845	  4.367393	-99.845207	 -3.443845	 -4.367393	 99.845207	 34.555836	  3.506026	-93.774208	 -9.812781	 -3.176829	-99.466667	-90.698532	  7.861548	-41.375996	  5.939241	 99.648117	  5.914252	-97.625160	  5.498181	 20.954662	  4.834894	 99.815788	 -3.664961	
   406	4.060	  3.042082	  4.570274	-99.849174	 -3.042082	 -4.570274	 99.849174	 35.355865	  4.657803	-93.425194	 -9.770655	 -3.057353	-99.474556	-90.904472	  2.930321	-41.566689	  0.803440	 99.857147	  5.282527	-97.565384	  6.322387	 21.000559	  5.685158	 99.772438	 -3.624919	
   407	4.070	  2.621950	  4.808766	-99.849892	 -2.621950	 -4.808766	 99.849892	 35.356667	  5.880062	-93.355934	 -9.760860	 -2.910248	-99.479927	-91.025185	 -1.817202	-41.365612	 -4.137078	 99.802872	  4.719291	-97.495934	  7.218626	 21.034142	  6.613728	 99.717308	 -3.566123	
   408	4.080	  2.194127	  5.082508	-99.846649	 -2.194127	 -5.082508	 99.846649	 34.390583	  7.023436	-93.637383	 -9.848277	 -2.719379	-99.476715	-91.100418	 -6.374726	-40.744041	 -8.848752	 99.518524	  4.214643	-97.409973	  8.195917	 21.074268	  7.631401	 99.647652	 -3.479567	
   409	4.090	  1.773021	  5.389114	-99.838943	 -1.773021	 -5.389114	 99.838943	 32.398449	  7.887817	-94.276840	-10.117432	 -2.457783	-99.456505	-91.188759	-10.655128	-39.636826	-13.204041	 99.053482	  3.749863	-97.303574	  9.275094	 21.118389	  8.762634	 99.558937	 -3.351712	
   410	4.100	  1.359655	  5.723153	-99.826836	 -1.359655	 -5.723153	 99.826836	 29.525221	  8.303967	-95.180389	-10.574919	 -2.114606	-99.416801	-91.344032	-14.580546	-37.995720	-17.087523	 98.474297	  3.290746	-97.173813	 10.472564	 21.156004	 10.024712	 99.445381	 -3.181538	
   411	4.110	  0.965836	  6.071276	-99.810860	 -0.965836	 -6.071276	 99.810860	 26.202726	  8.224081	-96.154991	-11.214678	 -1.679775	-99.354965	-91.590118	-18.049385	-35.853447	-20.386576	 97.859421	  2.814415	-97.016945	 11.795087	 21.179878	 11.424722	 99.300880	 -2.968424	
   412	4.120	  0.597941	  6.421597	-99.791809	 -0.597941	 -6.421597	 99.791809	 22.892960	  7.729715	-97.036919	-11.965172	 -1.166198	-99.274742	-91.906891	-20.968229	-33.368484	-23.035259	 97.283188	  2.314851	-96.828934	 13.251583	 21.179058	 12.968309	 99.118027	 -2.727374	
   413	4.130	  0.256785	  6.763037	-99.770714	 -0.256785	 -6.763037	 99.770714	 19.883579	  6.976376	-97.754654	-12.686780	 -0.614259	-99.190063	-92.261192	-23.209612	-30.808861	-24.966837	 96.815826	  1.831048	-96.603325	 14.858140	 21.143187	 14.664912	 98.887566	 -2.488083	
   414	4.140	 -0.063852	  7.088736	-99.748413	  0.063852	 -7.088736	 99.748413	 17.438728	  6.188137	-98.273071	-13.228515	 -0.072006	-99.121140	-92.636436	-24.667778	-28.460344	-26.141659	 96.511887	  1.438355	-96.331589	 16.619272	 21.071886	 16.513046	 98.600922	 -2.275427	
   415	4.150	 -0.362052	  7.393417	-99.725655	  0.362052	 -7.393417	 99.725655	 15.678152	  5.546150	-98.607483	-13.580317	  0.452118	-99.072556	-93.058937	-25.172773	-26.577532	-26.434723	 96.435028	  1.220958	-96.003105	 18.552427	 20.957386	 18.529295	 98.246071	 -2.091547	
   416	4.160	 -0.638175	  7.675980	-99.702919	  0.638175	 -7.675980	 99.702919	 14.467509	  5.099013	-98.816452	-13.753303	  0.953310	-99.045128	-93.576950	-24.579958	-25.282019	-25.712046	 96.630211	  1.221755	-95.604912	 20.677584	 20.787918	 20.732775	 97.807968	 -1.937529	
   417	4.170	 -0.874937	  7.933883	-99.680931	  0.874937	 -7.933883	 99.680931	 13.725760	  4.850312	-98.934715	-13.822720	  1.449900	-99.029442	-94.241753	-22.820974	-24.447800	-23.886904	 97.094414	  1.446128	-95.116837	 23.021872	 20.561634	 23.151419	 97.266357	 -1.807433	
   418	4.180	 -1.057587	  8.150003	-99.661720	  1.057587	 -8.150003	 99.661720	 13.383490	  4.761052	-98.985931	-13.894499	  1.976241	-99.010292	-95.004539	-20.097912	-23.879103	-21.136209	 97.723412	  1.842585	-94.511131	 25.612804	 20.288668	 25.814014	 96.595886	 -1.694532	
   419	4.190	 -1.153536	  8.303240	-99.648010	  1.153536	 -8.303240	 99.648010	 13.202821	  4.728500	-99.011749	-14.081274	  2.575270	-98.970123	-95.759796	-16.728432	-23.456789	-17.757587	 98.383110	  2.330575	-93.752953	 28.480715	 19.980806	 28.751028	 95.764412	 -1.598785	
   420	4.200	 -1.154570	  8.373689	-99.642105	  1.154570	 -8.373689	 99.642105	 12.878583	  4.674530	-99.057007	-14.427238	  3.262659	-98.900002	-96.394615	-13.178505	-23.117205	-14.204194	 98.945816	  2.822569	-92.800705	 31.640709	 19.669638	 31.974924	 94.737717	 -1.539060	
   421	4.210	 -1.063258	  8.350398	-99.645073	  1.063258	 -8.350398	 99.645073	 12.165962	  4.568486	-99.152000	-14.976398	  4.054408	-98.789009	-96.846512	 -9.943215	-22.844830	-10.962171	 99.344765	  3.232308	-91.602257	 35.104771	 19.408300	 35.495399	 93.475616	 -1.544757	
   422	4.220	 -0.905291	  8.240255	-99.655800	  0.905291	 -8.240255	 99.655800	 10.774927	  4.415155	-99.319717	-15.787007	  4.980412	-98.620316	-97.102135	 -7.310246	-22.753813	 -8.323417	 99.590668	  3.524215	-90.101097	 38.875446	 19.248161	 39.313381	 91.933311	 -1.650521	
   423	4.230	 -0.707894	  8.078222	-99.670670	  0.707894	 -8.078222	 99.670670	  8.639755	  4.288221	-99.533745	-16.910233	  6.079772	-98.372154	-97.193459	 -5.258336	-22.929947	 -6.280752	 99.732033	  3.751580	-88.244583	 42.933460	 19.225302	 43.407555	 90.067711	 -1.895259	
   424	4.240	 -0.532599	  7.901955	-99.685883	  0.532599	 -7.901955	 99.685883	  5.950928	  4.269647	-99.731422	-18.333595	  7.374188	-98.028061	-97.172455	 -3.752991	-23.311554	 -4.810822	 99.804657	  3.985722	-85.987434	 47.235149	 19.364975	 47.731876	 87.842415	 -2.319035	
   425	4.250	 -0.407132	  7.750357	-99.698380	  0.407132	 -7.750357	 99.698380	  3.038248	  4.383963	-99.857643	-19.990074	  8.871457	-97.579170	-97.088310	 -2.724566	-23.799955	 -3.847373	 99.834862	  4.265903	-83.291809	 51.727348	 19.666103	 52.230751	 85.224617	 -2.951758	
