BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   386	3.860	 -9.166579	  1.828428	 -0.874267	 -1.691023	-10.102379	 -3.226328	 -4.966505	  0.973783	 -4.513525	  0.520102	  2.967834	 -2.534642	  2.299860	  5.868939	  2.459754	 -2.299860	 -5.868939	  2.459754	  2.865301	  0.199011	  9.839685	 -2.865301	 -0.199011	  9.839685	  0.811795	  5.640015	 -7.309978	 -0.811795	 -5.640015	 -7.309978	-24.636202	180.000000	 90.000000	 14.090411	 -0.000018	 90.000000	  1.536213	-12.189472	  2.221212	  1.033019	 -8.403524	  4.016889	
   387	3.870	 -9.125778	  1.833309	 -0.877082	 -1.712924	-10.095438	 -3.246955	 -4.952645	  0.966973	 -4.529213	  0.543759	  2.965717	 -2.534399	  2.293907	  5.861221	  2.447361	 -2.293907	 -5.861221	  2.447361	  2.878803	  0.200823	  9.864049	 -2.878803	 -0.200823	  9.864049	  0.829681	  5.629816	 -7.344928	 -0.829681	 -5.629816	 -7.344928	-24.637495	-180.000000	 90.000000	 14.095578	 -0.000016	 90.000000	  1.531495	-12.212446	  2.228670	  1.037047	 -8.439650	  4.029552	
   388	3.880	 -9.151033	  1.829777	 -0.865086	 -1.701348	-10.080756	 -3.234648	 -4.971272	  0.950924	 -4.509394	  0.562081	  2.969130	 -2.503882	  2.292492	  5.847757	  2.448293	 -2.292492	 -5.847757	  2.448293	  2.890383	  0.203149	  9.835505	 -2.890383	 -0.203149	  9.835505	  0.842121	  5.613456	 -7.314329	 -0.842121	 -5.613456	 -7.314329	-24.630896	-180.000000	 90.000000	 14.102706	 -0.000013	 90.000000	  1.529801	-12.198702	  2.224934	  1.038897	 -8.445909	  4.045828	
   389	3.890	 -9.134566	  1.824458	 -0.852728	 -1.707628	-10.063982	 -3.228354	 -4.936520	  0.934098	 -4.498532	  0.558109	  2.968863	 -2.486882	  2.282874	  5.834863	  2.450173	 -2.282874	 -5.834863	  2.450173	  2.897498	  0.200737	  9.835945	 -2.897498	 -0.200737	  9.835945	  0.858639	  5.602220	 -7.311363	 -0.858639	 -5.602220	 -7.311363	-24.622768	-180.000000	 90.000000	 14.098261	 -0.000008	 90.000000	  1.533414	-12.219226	  2.233103	  1.038114	 -8.474243	  4.053464	
   390	3.900	 -9.138192	  1.823548	 -0.865451	 -1.722878	-10.058910	 -3.242159	 -4.955089	  0.928743	 -4.499516	  0.548996	  2.969361	 -2.476704	  2.276676	  5.831436	  2.443857	 -2.276676	 -5.831436	  2.443857	  2.904449	  0.197249	  9.839688	 -2.904449	 -0.197249	  9.839688	  0.871222	  5.601799	 -7.320156	 -0.871222	 -5.601799	 -7.320156	-24.624334	180.000000	 90.000000	 14.096127	 -0.000007	 90.000000	  1.534016	-12.200619	  2.213459	  1.038128	 -8.439494	  4.045146	
   391	3.910	 -9.160234	  1.821314	 -0.878024	 -1.721560	-10.049231	 -3.247727	 -4.974175	  0.917903	 -4.491409	  0.537238	  2.974684	 -2.471016	  2.273520	  5.824789	  2.443349	 -2.273520	 -5.824789	  2.443349	  2.920431	  0.199979	  9.831909	 -2.920431	 -0.199979	  9.831909	  0.889969	  5.591598	 -7.311059	 -0.889969	 -5.591598	 -7.311059	-24.628433	180.000000	 90.000000	 14.108248	  0.000002	 90.000000	  1.532851	-12.187372	  2.208651	  1.041041	 -8.404186	  4.044497	
   392	3.920	 -9.148318	  1.828350	 -0.892005	 -1.727319	-10.045589	 -3.266714	 -4.927302	  0.909687	 -4.500407	  0.528960	  2.977014	 -2.479555	  2.260144	  5.820509	  2.431937	 -2.260144	 -5.820509	  2.431937	  2.924308	  0.203507	  9.862494	 -2.924308	 -0.203507	  9.862494	  0.905827	  5.583219	 -7.351445	 -0.905827	 -5.583219	 -7.351445	-24.628506	-180.000000	 90.000000	 14.113130	 -0.000002	 90.000000	  1.531024	-12.207279	  2.205878	  1.039613	 -8.434808	  4.039347	
   393	3.930	 -9.169168	  1.822776	 -0.898118	 -1.716815	-10.042107	 -3.266768	 -4.918325	  0.908135	 -4.485473	  0.473277	  2.971792	 -2.462947	  2.257679	  5.816607	  2.431948	 -2.257679	 -5.816607	  2.431948	  2.930670	  0.201505	  9.883382	 -2.930670	 -0.201505	  9.883382	  0.914604	  5.580933	 -7.371483	 -0.914604	 -5.580933	 -7.371483	-24.614126	180.000000	 90.000000	 14.114879	 -0.000006	 90.000000	  1.536347	-12.212897	  2.204888	  1.040923	 -8.376871	  4.040870	
   394	3.940	 -9.176532	  1.819443	 -0.911774	 -1.720864	-10.043003	 -3.278647	 -4.923197	  0.913373	 -4.495048	  0.508560	  2.964243	 -2.459542	  2.255958	  5.816448	  2.424644	 -2.255958	 -5.816448	  2.424644	  2.942333	  0.198398	  9.916937	 -2.942333	 -0.198398	  9.916937	  0.927455	  5.583410	 -7.411012	 -0.927455	 -5.583410	 -7.411012	-24.612192	180.000000	 90.000000	 14.106352	 -0.000007	 90.000000	  1.534648	-12.198535	  2.191589	  1.045667	 -8.391244	  4.038110	
   395	3.950	 -9.162133	  1.828486	 -0.915181	 -1.697398	-10.053778	 -3.276064	 -4.918941	  0.921789	 -4.500730	  0.490026	  2.964706	 -2.481703	  2.264276	  5.821982	  2.425396	 -2.264276	 -5.821982	  2.425396	  2.940960	  0.198041	  9.901511	 -2.940960	 -0.198041	  9.901511	  0.918061	  5.589707	 -7.395720	 -0.918061	 -5.589707	 -7.395720	-24.616095	180.000000	 90.000000	 14.108239	  0.000001	 90.000000	  1.526159	-12.215820	  2.197545	  1.039108	 -8.396067	  4.020761	
   396	3.960	 -9.153373	  1.827236	 -0.909716	 -1.701171	-10.046508	 -3.266393	 -4.910910	  0.915599	 -4.496634	  0.481855	  2.967646	 -2.487275	  2.267508	  5.817091	  2.431067	 -2.267508	 -5.817091	  2.431067	  2.943051	  0.202467	  9.927577	 -2.943051	 -0.202467	  9.927577	  0.917060	  5.580358	 -7.416301	 -0.917060	 -5.580358	 -7.416301	-24.626530	-180.000000	 90.000000	 14.114062	  0.000006	 90.000000	  1.526954	-12.217188	  2.192013	  1.038431	 -8.401940	  4.010974	
   397	3.970	 -9.175436	  1.832496	 -0.889646	 -1.724324	-10.055392	 -3.239633	 -4.884531	  0.924884	 -4.486842	  0.455985	  2.961626	 -2.504118	  2.263735	  5.821974	  2.438139	 -2.263735	 -5.821974	  2.438139	  2.932531	  0.201856	  9.968138	 -2.932531	 -0.201856	  9.968138	  0.911220	  5.586029	 -7.450359	 -0.911220	 -5.586029	 -7.450359	-24.640850	-180.000000	 90.000000	 14.115670	 -0.000011	 90.000000	  1.530426	-12.180587	  2.181194	  1.036027	 -8.391989	  3.995422	
   398	3.980	 -9.222007	  1.825842	 -0.869260	 -1.710989	-10.050600	 -3.209715	 -4.893187	  0.920243	 -4.461479	  0.459343	  2.963050	 -2.480639	  2.267596	  5.819333	  2.444978	 -2.267596	 -5.819333	  2.444978	  2.926635	  0.207693	  9.988978	 -2.926635	 -0.207693	  9.988978	  0.901720	  5.577881	 -7.465384	 -0.901720	 -5.577881	 -7.465384	-24.638210	180.000000	 90.000000	 14.105244	  0.000002	 90.000000	  1.531731	-12.132561	  2.164426	  1.036291	 -8.385657	  3.997423	
   399	3.990	 -9.251165	  1.823379	 -0.880354	 -1.698463	-10.042195	 -3.204619	 -4.924407	  0.911421	 -4.457228	  0.484052	  2.967395	 -2.466452	  2.275687	  5.812694	  2.445136	 -2.275687	 -5.812694	  2.445136	  2.928924	  0.213158	 10.021297	 -2.928924	 -0.213158	 10.021297	  0.895377	  5.566042	 -7.498259	 -0.895377	 -5.566042	 -7.498259	-24.655294	-180.000000	 90.000000	 14.101155	  0.000006	 90.000000	  1.532791	-12.100314	  2.157793	  1.040539	 -8.387609	  4.008535	
   400	4.000	 -9.300949	  1.820738	 -0.849478	 -1.675528	-10.048620	 -3.154002	 -4.906716	  0.920924	 -4.420469	  0.482867	  2.956023	 -2.440700	  2.281043	  5.816864	  2.461668	 -2.281043	 -5.816864	  2.461668	  2.934955	  0.211261	 10.022425	 -2.934955	 -0.211261	 10.022425	  0.897935	  5.571814	 -7.482636	 -0.897935	 -5.571814	 -7.482636	-24.648392	-180.000000	 90.000000	 14.083832	 -0.000002	 90.000000	  1.532042	-12.056936	  2.171850	  1.041446	 -8.401016	  4.011602	
   401	4.010	 -9.349780	  1.826005	 -0.856558	 -1.669684	-10.050667	 -3.141214	 -4.900980	  0.917837	 -4.415982	  0.489199	  2.958814	 -2.445064	  2.287955	  5.815510	  2.467130	 -2.287955	 -5.815510	  2.467130	  2.931464	  0.211438	 10.029702	 -2.931464	 -0.211438	 10.029702	  0.887957	  5.570662	 -7.485499	 -0.887957	 -5.570662	 -7.485499	-24.649052	-180.000000	 90.000000	 14.090868	 -0.000007	 90.000000	  1.528488	-11.984786	  2.147145	  1.036315	 -8.425926	  3.997054	
   402	4.020	 -9.324042	  1.826638	 -0.875175	 -1.645696	-10.046252	 -3.148151	 -4.893293	  0.910626	 -4.419131	  0.451625	  2.964455	 -2.459814	  2.294831	  5.810150	  2.468761	 -2.294831	 -5.810150	  2.468761	  2.931698	  0.213029	 10.070125	 -2.931698	 -0.213029	 10.070125	  0.881141	  5.563987	 -7.525045	 -0.881141	 -5.563987	 -7.525045	-24.652287	-180.000000	 90.000000	 14.097302	 -0.000013	 90.000000	  1.523197	-12.027467	  2.118527	  1.030098	 -8.402620	  3.979521	
   403	4.030	 -9.279507	  1.820118	 -0.878993	 -1.645320	-10.036635	 -3.153797	 -4.871408	  0.905684	 -4.435038	  0.441627	  2.965492	 -2.491541	  2.300538	  5.803740	  2.470553	 -2.300538	 -5.803740	  2.470553	  2.915901	  0.215858	 10.105039	 -2.915901	 -0.215858	 10.105039	  0.859318	  5.555685	 -7.560441	 -0.859318	 -5.555685	 -7.560441	-24.641264	-180.000000	 90.000000	 14.089228	  0.000013	 90.000000	  1.526050	-12.068406	  2.118199	  1.031624	 -8.411905	  3.974910	
   404	4.040	 -9.315074	  1.813128	 -0.889527	 -1.631351	-10.039982	 -3.143531	 -4.871071	  0.913951	 -4.434503	  0.463530	  2.965092	 -2.509445	  2.309721	  5.807114	  2.479748	 -2.309721	 -5.807114	  2.479748	  2.896927	  0.216949	 10.135551	 -2.896927	 -0.216949	 10.135551	  0.832054	  5.559081	 -7.584515	 -0.832054	 -5.559081	 -7.584515	-24.635418	-180.000000	 90.000000	 14.087614	 -0.000009	 90.000000	  1.528256	-12.029807	  2.110385	  1.035181	 -8.428294	  3.968934	
   405	4.050	 -9.331864	  1.811486	 -0.890276	 -1.625732	-10.045050	 -3.125985	 -4.869961	  0.922000	 -4.418388	  0.439974	  2.959680	 -2.496830	  2.316118	  5.809941	  2.488249	 -2.316118	 -5.809941	  2.488249	  2.882739	  0.217140	 10.143937	 -2.882739	 -0.217140	 10.143937	  0.812336	  5.562510	 -7.586401	 -0.812336	 -5.562510	 -7.586401	-24.649044	180.000000	 90.000000	 14.093897	 -0.000009	 90.000000	  1.528010	-12.018213	  2.106239	  1.037501	 -8.413450	  3.959119	
   406	4.060	 -9.312865	  1.814615	 -0.875356	 -1.634824	-10.048089	 -3.099289	 -4.872937	  0.924908	 -4.394033	  0.428604	  2.951930	 -2.489338	  2.317521	  5.810101	  2.503718	 -2.317521	 -5.810101	  2.503718	  2.880862	  0.217190	 10.159607	 -2.880862	 -0.217190	 10.159607	  0.810555	  5.562548	 -7.586858	 -0.810555	 -5.562548	 -7.586858	-24.650103	180.000000	 90.000000	 14.093678	 -0.000001	 90.000000	  1.527727	-12.020305	  2.100925	  1.041942	 -8.406931	  3.958095	
   407	4.070	 -9.312337	  1.807500	 -0.849010	 -1.639615	-10.036630	 -3.083170	 -4.863179	  0.914226	 -4.387435	  0.380942	  2.952241	 -2.497719	  2.319483	  5.802087	  2.508775	 -2.319483	 -5.802087	  2.508775	  2.896267	  0.212982	 10.192519	 -2.896267	 -0.212982	 10.192519	  0.824369	  5.558071	 -7.613429	 -0.824369	 -5.558071	 -7.613429	-24.641397	-180.000000	 90.000000	 14.074068	  0.000005	 90.000000	  1.532280	-12.010990	  2.103541	  1.036330	 -8.371264	  3.948266	
   408	4.080	 -9.341042	  1.808423	 -0.854360	 -1.661967	-10.033094	 -3.083369	 -4.850023	  0.910680	 -4.390098	  0.354876	  2.951044	 -2.499895	  2.313112	  5.800117	  2.507107	 -2.313112	 -5.800117	  2.507107	  2.882799	  0.209425	 10.208894	 -2.882799	 -0.209425	 10.208894	  0.817156	  5.559998	 -7.632207	 -0.817156	 -5.559998	 -7.632207	-24.649803	180.000000	 90.000000	 14.075071	  0.000010	 90.000000	  1.532709	-11.969957	  2.102059	  1.037461	 -8.357893	  3.948464	
   409	4.090	 -9.308055	  1.809698	 -0.876755	 -1.671127	-10.043026	 -3.088059	 -4.853407	  0.919225	 -4.378036	  0.392735	  2.957931	 -2.481071	  2.312028	  5.809785	  2.511540	 -2.312028	 -5.809785	  2.511540	  2.862652	  0.211664	 10.222672	 -2.862652	 -0.211664	 10.222672	  0.798790	  5.568215	 -7.643332	 -0.798790	 -5.568215	 -7.643332	-24.651699	-180.000000	 90.000000	 14.090957	 -0.000006	 90.000000	  1.529741	-11.992368	  2.097756	  1.038350	 -8.386467	  3.969112	
   410	4.100	 -9.337762	  1.813210	 -0.887092	 -1.652239	-10.048625	 -3.083534	 -4.874474	  0.921859	 -4.361060	  0.396712	  2.963593	 -2.463602	  2.311365	  5.813446	  2.515562	 -2.311365	 -5.813446	  2.515562	  2.847248	  0.215205	 10.221656	 -2.847248	 -0.215205	 10.221656	  0.784390	  5.568942	 -7.639730	 -0.784390	 -5.568942	 -7.639730	-24.658449	-180.000000	 90.000000	 14.087248	  0.000009	 90.000000	  1.529913	-11.986062	  2.086848	  1.039751	 -8.350927	  3.968442	
   411	4.110	 -9.343587	  1.815839	 -0.887971	 -1.637385	-10.055824	 -3.078976	 -4.870632	  0.929284	 -4.363317	  0.406306	  2.962215	 -2.480846	  2.313878	  5.818752	  2.520705	 -2.313878	 -5.818752	  2.520705	  2.832357	  0.218567	 10.222359	 -2.832357	 -0.218567	 10.222359	  0.767512	  5.571599	 -7.636970	 -0.767512	 -5.571599	 -7.636970	-24.659472	180.000000	 90.000000	 14.079394	  0.000008	 90.000000	  1.532294	-11.994986	  2.087046	  1.039011	 -8.363082	  3.952870	
   412	4.120	 -9.349072	  1.817820	 -0.895672	 -1.631412	-10.069486	 -3.093480	 -4.885743	  0.942242	 -4.375950	  0.438376	  2.957084	 -2.490036	  2.316943	  5.828452	  2.516912	 -2.316943	 -5.828452	  2.516912	  2.829639	  0.216666	 10.229345	 -2.829639	 -0.216666	 10.229345	  0.761861	  5.583498	 -7.648215	 -0.761861	 -5.583498	 -7.648215	-24.654716	180.000000	 90.000000	 14.063967	  0.000010	 90.000000	  1.532065	-12.004622	  2.101479	  1.036179	 -8.382543	  3.955315	
   413	4.130	 -9.363523	  1.816352	 -0.896974	 -1.638772	-10.072598	 -3.093790	 -4.888191	  0.948155	 -4.367842	  0.440317	  2.953367	 -2.473712	  2.309431	  5.832137	  2.515275	 -2.309431	 -5.832137	  2.515275	  2.836389	  0.216891	 10.210483	 -2.836389	 -0.216891	 10.210483	  0.776173	  5.586335	 -7.629501	 -0.776173	 -5.586335	 -7.629501	-24.658127	-180.000000	 90.000000	 14.066201	  0.000016	 90.000000	  1.534370	-11.989018	  2.106717	  1.039841	 -8.372293	  3.961155	
   414	4.140	 -9.324485	  1.817251	 -0.900124	 -1.634067	-10.076056	 -3.099697	 -4.871017	  0.951800	 -4.358398	  0.424186	  2.952792	 -2.458635	  2.299984	  5.836092	  2.510979	 -2.299984	 -5.836092	  2.510979	  2.834210	  0.219363	 10.173003	 -2.834210	 -0.219363	 10.173003	  0.783116	  5.587548	 -7.595557	 -0.783116	 -5.587548	 -7.595557	-24.664595	180.000000	 90.000000	 14.065038	 -0.000000	 90.000000	  1.529261	-12.032763	  2.100515	  1.040909	 -8.365156	  3.972773	
   415	4.150	 -9.334177	  1.813254	 -0.890639	 -1.626764	-10.075150	 -3.102363	 -4.875430	  0.951020	 -4.356275	  0.413458	  2.951910	 -2.450657	  2.301034	  5.834370	  2.507462	 -2.301034	 -5.834370	  2.507462	  2.822859	  0.222908	 10.176971	 -2.822859	 -0.222908	 10.176971	  0.770086	  5.582891	 -7.604357	 -0.770086	 -5.582891	 -7.604357	-24.634529	180.000000	 90.000000	 14.071715	  0.000008	 90.000000	  1.525150	-12.031980	  2.112871	  1.046110	 -8.349960	  3.977356	
   416	4.160	 -9.296264	  1.809093	 -0.898170	 -1.668326	-10.063207	 -3.127114	 -4.893314	  0.939883	 -4.384027	  0.450215	  2.958846	 -2.476119	  2.294975	  5.827425	  2.500351	 -2.294975	 -5.827425	  2.500351	  2.808467	  0.225177	 10.170484	 -2.808467	 -0.225177	 10.170484	  0.760612	  5.574156	 -7.605963	 -0.760612	 -5.574156	 -7.605963	-24.631716	180.000000	 90.000000	 14.083686	 -0.000013	 90.000000	  1.527450	-12.047156	  2.121252	  1.042613	 -8.373122	  3.975279	
   417	4.170	 -9.272566	  1.807710	 -0.892561	 -1.685589	-10.060173	 -3.137528	 -4.891225	  0.939689	 -4.407310	  0.462132	  2.956338	 -2.498105	  2.295153	  5.827002	  2.493390	 -2.295153	 -5.827002	  2.493390	  2.802131	  0.220165	 10.121627	 -2.802131	 -0.220165	 10.121627	  0.753600	  5.579122	 -7.564743	 -0.753600	 -5.579122	 -7.564743	-24.637142	-180.000000	 90.000000	 14.086500	 -0.000004	 90.000000	  1.529317	-12.048910	  2.123499	  1.037036	 -8.406910	  3.974651	
   418	4.180	 -9.286553	  1.813482	 -0.885955	 -1.662551	-10.069810	 -3.143646	 -4.889286	  0.946624	 -4.411173	  0.491093	  2.955332	 -2.481817	  2.295074	  5.832667	  2.486701	 -2.295074	 -5.832667	  2.486701	  2.811191	  0.218143	 10.093374	 -2.811191	 -0.218143	 10.093374	  0.762465	  5.586483	 -7.542198	 -0.762465	 -5.586483	 -7.542198	-24.635263	-180.000000	 90.000000	 14.091540	 -0.000003	 90.000000	  1.528763	-12.060188	  2.137624	  1.040697	 -8.445979	  3.996576	
   419	4.190	 -9.278298	  1.818735	 -0.865979	 -1.672176	-10.072677	 -3.145580	 -4.874941	  0.946658	 -4.414120	  0.456272	  2.958930	 -2.476228	  2.285347	  5.834916	  2.479186	 -2.285347	 -5.834916	  2.479186	  2.826708	  0.216092	 10.093044	 -2.826708	 -0.216092	 10.093044	  0.787261	  5.589756	 -7.546817	 -0.787261	 -5.589756	 -7.546817	-24.641367	-180.000000	 90.000000	 14.087755	  0.000002	 90.000000	  1.530477	-12.071553	  2.157261	  1.038084	 -8.406017	  3.998632	
   420	4.200	 -9.228623	  1.815647	 -0.850784	 -1.700831	-10.061717	 -3.159338	 -4.846097	  0.936904	 -4.432867	  0.435845	  2.958799	 -2.497305	  2.276534	  5.828495	  2.471102	 -2.276534	 -5.828495	  2.471102	  2.816609	  0.216020	 10.111393	 -2.816609	 -0.216020	 10.111393	  0.784896	  5.583582	 -7.573508	 -0.784896	 -5.583582	 -7.573508	-24.621664	180.000000	 90.000000	 14.075491	  0.000004	 90.000000	  1.534607	-12.093079	  2.176754	  1.040211	 -8.402225	  3.989398	
   421	4.210	 -9.184825	  1.808016	 -0.877242	 -1.717693	-10.052675	 -3.204944	 -4.826709	  0.930312	 -4.464989	  0.433097	  2.961758	 -2.510523	  2.266193	  5.826292	  2.451530	 -2.266193	 -5.826292	  2.451530	  2.814587	  0.212204	 10.102994	 -2.814587	 -0.212204	 10.102994	  0.791405	  5.585096	 -7.583941	 -0.791405	 -5.585096	 -7.583941	-24.620680	180.000000	 90.000000	 14.085773	 -0.000011	 90.000000	  1.538763	-12.145295	  2.171747	  1.038555	 -8.426646	  4.007183	
   422	4.220	 -9.184879	  1.815505	 -0.897642	 -1.705740	-10.060890	 -3.228665	 -4.843233	  0.933820	 -4.472171	  0.422778	  2.963456	 -2.502319	  2.263127	  5.829860	  2.443092	 -2.263127	 -5.829860	  2.443092	  2.815025	  0.209182	 10.072220	 -2.815025	 -0.209182	 10.072220	  0.794386	  5.591643	 -7.561226	 -0.794386	 -5.591643	 -7.561226	-24.622271	180.000000	 90.000000	 14.095508	 -0.000001	 90.000000	  1.529142	-12.182528	  2.178823	  1.038267	 -8.403544	  4.023426	
   423	4.230	 -9.190718	  1.821777	 -0.891374	 -1.721000	-10.066818	 -3.231319	 -4.843913	  0.935897	 -4.463974	  0.447582	  2.964446	 -2.479206	  2.251731	  5.832952	  2.439786	 -2.251731	 -5.832952	  2.439786	  2.817797	  0.203061	 10.030736	 -2.817797	 -0.203061	 10.030736	  0.808690	  5.600274	 -7.521556	 -0.808690	 -5.600274	 -7.521556	-24.622364	-180.000000	 90.000000	 14.090574	 -0.000002	 90.000000	  1.527879	-12.181108	  2.188509	  1.040019	 -8.418506	  4.041573	
   424	4.240	 -9.149129	  1.821121	 -0.875077	 -1.710138	-10.065969	 -3.235082	 -4.836982	  0.939302	 -4.472666	  0.447615	  2.958290	 -2.487808	  2.253217	  5.833119	  2.433548	 -2.253217	 -5.833119	  2.433548	  2.801373	  0.203440	 10.003104	 -2.801373	 -0.203440	 10.003104	  0.790091	  5.600931	 -7.502009	 -0.790091	 -5.600931	 -7.502009	-24.610655	-180.000000	 90.000000	 14.092012	 -0.000000	 90.000000	  1.530878	-12.236443	  2.205775	  1.043850	 -8.423522	  4.036997	
   425	4.250	 -9.169992	  1.817662	 -0.875074	 -1.716362	-10.062332	 -3.243305	 -4.848584	  0.935441	 -4.486889	  0.510988	  2.962980	 -2.491105	  2.245911	  5.831655	  2.427991	 -2.245911	 -5.831655	  2.427991	  2.803405	  0.203190	  9.986163	 -2.803405	 -0.203190	  9.986163	  0.798867	  5.599388	 -7.489723	 -0.798867	 -5.599388	 -7.489723	-24.606857	-180.000000	 90.000000	 14.102445	  0.000013	 90.000000	  1.530460	-12.217570	  2.202654	  1.042661	 -8.465069	  4.038329	
   426	4.260	 -9.155103	  1.822191	 -0.865602	 -1.740502	-10.062851	 -3.247438	 -4.859726	  0.935107	 -4.493472	  0.551690	  2.962235	 -2.489733	  2.237604	  5.832140	  2.424649	 -2.237604	 -5.832140	  2.424649	  2.808427	  0.201714	  9.980846	 -2.808427	 -0.201714	  9.980846	  0.812005	  5.600814	 -7.486398	 -0.812005	 -5.600814	 -7.486398	-24.619884	-180.000000	 90.000000	 14.097842	 -0.000002	 90.000000	  1.527958	-12.211061	  2.200803	  1.042400	 -8.484362	  4.029101	
   427	4.270	 -9.164534	  1.825001	 -0.844361	 -1.738203	-10.061035	 -3.239681	 -4.862840	  0.931801	 -4.484648	  0.501837	  2.961043	 -2.473496	  2.231637	  5.830611	  2.420765	 -2.231637	 -5.830611	  2.420765	  2.809329	  0.200660	  9.976172	 -2.809329	 -0.200660	  9.976172	  0.818498	  5.600096	 -7.484947	 -0.818498	 -5.600096	 -7.484947	-24.624317	-180.000000	 90.000000	 14.097631	 -0.000000	 90.000000	  1.533051	-12.200572	  2.208958	  1.039739	 -8.434006	  4.031267	
   428	4.280	 -9.159982	  1.828317	 -0.841657	 -1.722385	-10.062548	 -3.241740	 -4.845149	  0.933376	 -4.481359	  0.498116	  2.956280	 -2.465454	  2.219043	  5.833211	  2.414602	 -2.219043	 -5.833211	  2.414602	  2.814047	  0.201532	  9.958683	 -2.814047	 -0.201532	  9.958683	  0.835348	  5.601160	 -7.471858	 -0.835348	 -5.601160	 -7.471858	-24.633179	-180.000000	 90.000000	 14.101614	  0.000003	 90.000000	  1.531988	-12.228630	  2.212394	  1.035880	 -8.434938	  4.031424	
   429	4.290	 -9.128558	  1.831119	 -0.828478	 -1.718100	-10.066116	 -3.250222	 -4.841760	  0.937389	 -4.482538	  0.475069	  2.952136	 -2.458409	  2.212037	  5.836301	  2.410888	 -2.212037	 -5.836301	  2.410888	  2.816882	  0.201550	  9.965269	 -2.816882	 -0.201550	  9.965269	  0.844997	  5.603855	 -7.481132	 -0.844997	 -5.603855	 -7.481132	-24.621599	-180.000000	 90.000000	 14.112760	 -0.000016	 90.000000	  1.526139	-12.292619	  2.239626	  1.042579	 -8.411669	  4.031533	
   430	4.300	 -9.145252	  1.828467	 -0.831309	 -1.727967	-10.061809	 -3.265391	 -4.849149	  0.933101	 -4.495375	  0.486069	  2.952137	 -2.463505	  2.199393	  5.835621	  2.402045	 -2.199393	 -5.835621	  2.402045	  2.815114	  0.201082	  9.983558	 -2.815114	 -0.201082	  9.983558	  0.855038	  5.603306	 -7.507209	 -0.855038	 -5.603306	 -7.507209	-24.609879	180.000000	 90.000000	 14.114046	  0.000005	 90.000000	  1.530335	-12.279438	  2.234476	  1.042229	 -8.413342	  4.024771	
   431	4.310	 -9.160545	  1.829698	 -0.839710	 -1.729525	-10.050779	 -3.270189	 -4.843285	  0.919399	 -4.492896	  0.458200	  2.956070	 -2.471329	  2.185211	  5.827595	  2.405229	 -2.185211	 -5.827595	  2.405229	  2.817532	  0.198450	  9.952580	 -2.817532	 -0.198450	  9.952580	  0.871780	  5.597151	 -7.471458	 -0.871780	 -5.597151	 -7.471458	-24.611761	-180.000000	 90.000000	 14.109935	 -0.000011	 90.000000	  1.533995	-12.263256	  2.222530	  1.039797	 -8.374859	  4.013945	
   432	4.320	 -9.187234	  1.827888	 -0.838834	 -1.730364	-10.037327	 -3.265860	 -4.817363	  0.904750	 -4.490514	  0.405949	  2.958972	 -2.486984	  2.173096	  5.817977	  2.405983	 -2.173096	 -5.817977	  2.405983	  2.807165	  0.194487	  9.968558	 -2.807165	 -0.194487	  9.968558	  0.873363	  5.591414	 -7.486633	 -0.873363	 -5.591414	 -7.486633	-24.611628	-180.000000	 90.000000	 14.114204	 -0.000016	 90.000000	  1.527992	-12.232507	  2.217940	  1.034102	 -8.331474	  3.989309	
   433	4.330	 -9.196488	  1.820623	 -0.839450	 -1.707402	-10.030521	 -3.252579	 -4.811948	  0.901528	 -4.463892	  0.450379	  2.957409	 -2.459298	  2.162916	  5.816623	  2.416362	 -2.162916	 -5.816623	  2.416362	  2.818383	  0.193303	  9.956789	 -2.818383	 -0.193303	  9.956789	  0.895851	  5.590156	 -7.462286	 -0.895851	 -5.590156	 -7.462286	-24.603971	-180.000000	 90.000000	 14.110693	  0.000001	 90.000000	  1.528877	-12.241114	  2.214716	  1.036847	 -8.365891	  3.996139	
   434	4.340	 -9.203086	  1.816730	 -0.846641	 -1.705532	-10.018569	 -3.248678	 -4.814996	  0.893330	 -4.451521	  0.461124	  2.954180	 -2.437633	  2.160992	  5.810619	  2.417405	 -2.160992	 -5.810619	  2.417405	  2.817089	  0.188340	  9.942972	 -2.817089	 -0.188340	  9.942972	  0.896540	  5.589072	 -7.447430	 -0.896540	 -5.589072	 -7.447430	-24.619434	-180.000000	 90.000000	 14.110082	  0.000015	 90.000000	  1.531347	-12.241558	  2.199826	  1.042774	 -8.375009	  4.014751	
