BTS ASCII format

Type:         	3D vector tracks
Measure unit: 	%

Tracks:       	8
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	 vRLASIS.X	 vRLASIS.Y	 vRLASIS.Z	 vLRASIS.X	 vLRASIS.Y	 vLRASIS.Z	    vRFz.X	    vRFz.Y	    vRFz.Z	    vLFz.X	    vLFz.Y	    vLFz.Z	    vRFx.X	    vRFx.Y	    vRFx.Z	    vRFy.X	    vRFy.Y	    vRFy.Z	    vLFx.X	    vLFx.Y	    vLFx.Z	    vLFy.X	    vLFy.Y	    vLFy.Z	
   249	2.490	  6.690604	 10.020504	-99.271469	 -6.690604	-10.020504	 99.271469	 20.871546	 -2.918987	-97.754066	-11.666612	  2.553628	-99.284286	-91.205574	  2.123510	-40.951599	  3.345311	 99.918266	 -2.269351	-98.075691	 -0.618449	 19.513468	 -0.116089	 99.966522	  2.584816	
   250	2.500	  6.676462	 10.027819	-99.271683	 -6.676462	-10.027819	 99.271683	 20.863621	 -2.923443	-97.755630	-11.656151	  2.548943	-99.285629	-91.208282	  2.145354	-40.944431	  3.368831	 99.917480	 -2.269098	-98.073753	 -0.621838	 19.523094	 -0.120145	 99.966629	  2.580531	
   251	2.510	  6.615247	 10.017304	-99.276848	 -6.615247	-10.017304	 99.276848	 20.939253	 -2.927169	-97.739342	-11.764631	  2.561145	-99.272522	-91.204483	  2.141624	-40.953091	  3.366076	 99.917519	 -2.271269	-98.075104	 -0.637110	 19.515852	 -0.133057	 99.966240	  2.594811	
   252	2.520	  6.636222	 10.037663	-99.273392	 -6.636222	-10.037663	 99.273392	 20.980982	 -2.928262	-97.730362	-11.776684	  2.557701	-99.271187	-91.218315	  2.152941	-40.921677	  3.376150	 99.917236	 -2.268987	-98.075470	 -0.646542	 19.513689	 -0.143169	 99.966278	  2.592595	
   253	2.530	  6.638295	 10.055021	-99.271492	 -6.638295	-10.055021	 99.271492	 21.058577	 -2.940991	-97.713295	-11.777881	  2.555517	-99.271103	-91.221169	  2.154743	-40.915234	  3.382082	 99.916817	 -2.278428	-98.074287	 -0.639741	 19.519867	 -0.136665	 99.966370	  2.589629	
   254	2.540	  6.610759	 10.050512	-99.273788	 -6.610759	-10.050512	 99.273788	 21.075274	 -2.943261	-97.709618	-11.758008	  2.556029	-99.273445	-91.225517	  2.182653	-40.904045	  3.410272	 99.915955	 -2.274149	-98.072594	 -0.616255	 19.529114	 -0.112958	 99.966461	  2.587251	
   255	2.550	  6.668917	 10.050915	-99.269852	 -6.668917	-10.050915	 99.269852	 21.058447	 -2.936819	-97.713440	-11.787020	  2.557271	-99.269966	-91.229866	  2.179303	-40.894516	  3.404083	 99.916275	 -2.269405	-98.074234	 -0.610856	 19.521048	 -0.107521	 99.966446	  2.587980	
   256	2.560	  6.713977	 10.048691	-99.267044	 -6.713977	-10.048691	 99.267044	 21.131830	 -2.942482	-97.697433	-11.712971	  2.550151	-99.278915	-91.228531	  2.176857	-40.897625	  3.403229	 99.916222	 -2.273194	-98.074745	 -0.578195	 19.519463	 -0.076490	 99.966766	  2.576844	
   257	2.570	  6.716252	 10.045612	-99.267204	 -6.716252	-10.045612	 99.267204	 21.071568	 -2.947251	-97.710297	-11.730727	  2.548546	-99.276855	-91.224457	  2.200811	-40.905445	  3.430165	 99.915276	 -2.274033	-98.073776	 -0.589673	 19.524004	 -0.088105	 99.966759	  2.576668	
   258	2.580	  6.746918	 10.053169	-99.264359	 -6.746918	-10.053169	 99.264359	 21.067062	 -2.953460	-97.711090	-11.679729	  2.538678	-99.283127	-91.223495	  2.207367	-40.907227	  3.439426	 99.914856	 -2.278512	-98.072891	 -0.594398	 19.528294	 -0.094676	 99.966995	  2.567302	
   259	2.590	  6.757707	 10.050414	-99.263908	 -6.757707	-10.050414	 99.263908	 21.097801	 -2.951623	-97.704506	-11.799337	  2.554705	-99.268570	-91.224289	  2.209711	-40.905334	  3.440549	 99.914894	 -2.275464	-98.071732	 -0.567077	 19.534945	 -0.064066	 99.966690	  2.580286	
   260	2.600	  6.791654	 10.045776	-99.262062	 -6.791654	-10.045776	 99.262062	 21.134220	 -2.946390	-97.696793	-11.798536	  2.547667	-99.268845	-91.221031	  2.203238	-40.912941	  3.431746	 99.915298	 -2.270926	-98.069977	 -0.575856	 19.543472	 -0.073971	 99.966827	  2.574372	
   261	2.610	  6.827745	 10.054310	-99.258713	 -6.827745	-10.054310	 99.258713	 21.179930	 -2.950035	-97.686783	-11.787013	  2.546723	-99.270241	-91.223503	  2.197226	-40.907761	  3.426509	 99.915398	 -2.274419	-98.071861	 -0.607394	 19.533072	 -0.105835	 99.966728	  2.577158	
   262	2.620	  6.792960	 10.054425	-99.261093	 -6.792960	-10.054425	 99.261093	 21.192089	 -2.954617	-97.684006	-11.784501	  2.551625	-99.270409	-91.231506	  2.205216	-40.889469	  3.435549	 99.915024	 -2.276772	-98.075333	 -0.601367	 19.515837	 -0.099314	 99.966629	  2.581310	
   263	2.630	  6.837661	 10.058300	-99.257629	 -6.837661	-10.058300	 99.257629	 21.199638	 -2.961836	-97.682152	-11.743173	  2.544456	-99.275497	-91.236511	  2.203378	-40.878395	  3.436208	 99.914848	 -2.283785	-98.078560	 -0.590542	 19.499914	 -0.090376	 99.966850	  2.572866	
   264	2.640	  6.926643	 10.070543	-99.250214	 -6.926643	-10.070543	 99.250214	 21.114475	 -2.953144	-97.700859	-11.744367	  2.538380	-99.275505	-91.231789	  2.207142	-40.888752	  3.437781	 99.914948	 -2.277117	-98.077225	 -0.569249	 19.507277	 -0.070174	 99.967094	  2.564364	
   265	2.650	  6.922559	 10.076545	-99.249893	 -6.922559	-10.076545	 99.249893	 21.154222	 -2.956490	-97.692162	-11.772052	  2.531376	-99.272408	-91.241653	  2.221903	-40.865921	  3.452550	 99.914459	 -2.276130	-98.076263	 -0.572696	 19.512007	 -0.074837	 99.967255	  2.557969	
   266	2.660	  6.885411	 10.072089	-99.252930	 -6.885411	-10.072089	 99.252930	 21.214346	 -2.956240	-97.679123	-11.730457	  2.528015	-99.277420	-91.247299	  2.220100	-40.853424	  3.449430	 99.914597	 -2.274735	-98.077164	 -0.591087	 19.506939	 -0.093970	 99.967262	  2.556684	
   267	2.670	  6.912313	 10.062453	-99.252037	 -6.912313	-10.062453	 99.252037	 21.193695	 -2.949057	-97.683830	-11.897218	  2.547287	-99.257072	-91.245224	  2.209280	-40.858646	  3.436094	 99.915146	 -2.270917	-98.079178	 -0.594391	 19.496733	 -0.093615	 99.966751	  2.576720	
   268	2.680	  6.945282	 10.057861	-99.250206	 -6.945282	-10.057861	 99.250206	 21.223372	 -2.954306	-97.677223	-11.945696	  2.554936	-99.251053	-91.241608	  2.195164	-40.867481	  3.424168	 99.915390	 -2.277995	-98.084915	 -0.574848	 19.468424	 -0.073351	 99.966629	  2.582185	
   269	2.690	  6.929292	 10.051371	-99.251976	 -6.929292	-10.051371	 99.251976	 21.221901	 -2.957963	-97.677437	-11.897753	  2.545632	-99.257057	-91.245613	  2.198690	-40.858334	  3.428879	 99.915169	 -2.280752	-98.084572	 -0.566746	 19.470354	 -0.067089	 99.966904	  2.571880	
   270	2.700	  6.939591	 10.056951	-99.250694	 -6.939591	-10.056951	 99.250694	 21.175156	 -2.954471	-97.687683	-11.927819	  2.552172	-99.253281	-91.239418	  2.193611	-40.872444	  3.423465	 99.915382	 -2.279762	-98.083153	 -0.586418	 19.476969	 -0.085203	 99.966660	  2.580755	
   271	2.710	  6.976748	 10.074930	-99.246262	 -6.976748	-10.074930	 99.246262	 21.100702	 -2.954800	-97.703781	-11.840532	  2.543844	-99.263939	-91.225853	  2.179355	-40.903473	  3.411461	 99.915672	 -2.284933	-98.080231	 -0.600184	 19.491249	 -0.100241	 99.966827	  2.573814	
   272	2.720	  7.014521	 10.099849	-99.241066	 -7.014521	-10.099849	 99.241066	 21.068127	 -2.944950	-97.711113	-11.816953	  2.540466	-99.266838	-91.222633	  2.161932	-40.911579	  3.390659	 99.916481	 -2.280337	-98.084450	 -0.595543	 19.470135	 -0.096836	 99.966927	  2.569911	
   273	2.730	  7.061532	 10.105631	-99.237144	 -7.061532	-10.105631	 99.237144	 21.091036	 -2.949006	-97.706047	-11.854308	  2.549258	-99.262161	-91.223839	  2.152473	-40.909378	  3.382546	 99.916634	 -2.285563	-98.087616	 -0.619207	 19.453453	 -0.119073	 99.966606	  2.581570	
   274	2.740	  7.074762	 10.093083	-99.237480	 -7.074762	-10.093083	 99.237480	 21.179920	 -2.960183	-97.686478	-11.776554	  2.546758	-99.271484	-91.219582	  2.150134	-40.919010	  3.384170	 99.916389	 -2.294016	-98.086258	 -0.623388	 19.460115	 -0.123619	 99.966660	  2.579257	
   275	2.750	  7.008722	 10.088557	-99.242630	 -7.008722	-10.088557	 99.242630	 21.142820	 -2.951903	-97.694763	-11.675489	  2.535068	-99.283722	-91.218552	  2.154782	-40.921055	  3.385879	 99.916512	 -2.286272	-98.082420	 -0.633642	 19.479179	 -0.135717	 99.966919	  2.568473	
   276	2.760	  7.011004	 10.077639	-99.243576	 -7.011004	-10.077639	 99.243576	 21.078978	 -2.943724	-97.708809	-11.730457	  2.543628	-99.277023	-91.218109	  2.142603	-40.922684	  3.371136	 99.917084	 -2.282990	-98.080482	 -0.645870	 19.488487	 -0.145937	 99.966644	  2.578541	
   277	2.770	  7.021186	 10.071067	-99.243523	 -7.021186	-10.071067	 99.243523	 21.131302	 -2.954933	-97.697166	-11.738537	  2.542370	-99.276093	-91.222855	  2.144481	-40.912010	  3.376656	 99.916695	 -2.291715	-98.086342	 -0.631389	 19.459469	 -0.132493	 99.966736	  2.575722	
   278	2.780	  7.065090	 10.082577	-99.239235	 -7.065090	-10.082577	 99.239235	 21.082150	 -2.961753	-97.707581	-11.642776	  2.531608	-99.287643	-91.222084	  2.150252	-40.913425	  3.385908	 99.916237	 -2.298133	-98.088448	 -0.632831	 19.448801	 -0.136382	 99.967010	  2.564923	
   279	2.790	  7.063434	 10.077386	-99.239883	 -7.063434	-10.077386	 99.239883	 20.999245	 -2.954321	-97.725655	-11.705425	  2.531509	-99.280281	-91.215843	  2.135684	-40.928097	  3.369814	 99.916817	 -2.296457	-98.084267	 -0.670300	 19.468626	 -0.173162	 99.966835	  2.569431	
   280	2.800	  7.104760	 10.079535	-99.236717	 -7.104760	-10.079535	 99.236717	 20.997782	 -2.952565	-97.726021	-11.722645	  2.540184	-99.278030	-91.218391	  2.111785	-40.923656	  3.345057	 99.917564	 -2.300046	-98.082207	 -0.668657	 19.479053	 -0.169550	 99.966629	  2.577824	
   281	2.810	  7.116364	 10.083159	-99.235519	 -7.116364	-10.083159	 99.235519	 21.027470	 -2.962154	-97.719345	-11.690455	  2.541724	-99.281784	-91.225555	  2.125778	-40.906952	  3.362046	 99.916878	 -2.305315	-98.083290	 -0.659917	 19.473917	 -0.160705	 99.966629	  2.578180	
   282	2.820	  7.107462	 10.080120	-99.236458	 -7.107462	-10.080120	 99.236458	 21.029831	 -2.966422	-97.718712	-11.660917	  2.543329	-99.285217	-91.211929	  2.126944	-40.937256	  3.366119	 99.916664	 -2.308729	-98.085258	 -0.675243	 19.463453	 -0.175947	 99.966522	  2.581447	
   283	2.830	  7.080613	 10.081990	-99.238190	 -7.080613	-10.081990	 99.238190	 21.089849	 -2.978577	-97.705406	-11.649260	  2.545647	-99.286530	-91.214920	  2.125849	-40.930660	  3.369129	 99.916328	 -2.318746	-98.085312	 -0.685015	 19.462845	 -0.185253	 99.966415	  2.584815	
   284	2.840	  7.101206	 10.086246	-99.236282	 -7.101206	-10.086246	 99.236282	 21.097116	 -2.973309	-97.704002	-11.592709	  2.537701	-99.293350	-91.215477	  2.109223	-40.930279	  3.350229	 99.916992	 -2.317244	-98.082977	 -0.677101	 19.474890	 -0.178673	 99.966660	  2.575770	
   285	2.850	  7.127594	 10.082454	-99.234779	 -7.127594	-10.082454	 99.234779	 21.185471	 -2.979139	-97.684700	-11.594828	  2.541294	-99.293015	-91.212944	  2.114201	-40.935661	  3.356784	 99.916733	 -2.319204	-98.085114	 -0.665186	 19.464529	 -0.166361	 99.966629	  2.577961	
   286	2.860	  7.119949	 10.073234	-99.236267	 -7.119949	-10.073234	 99.236267	 21.255001	 -2.980181	-97.669563	-11.639195	  2.549472	-99.287613	-91.213379	  2.136926	-40.933533	  3.378984	 99.916115	 -2.313390	-98.084572	 -0.654535	 19.467613	 -0.154036	 99.966469	  2.584961	
   287	2.870	  7.148395	 10.085012	-99.233025	 -7.148395	-10.085012	 99.233025	 21.194618	 -2.982285	-97.682617	-11.602907	  2.540417	-99.292084	-91.217079	  2.140224	-40.925098	  3.383556	 99.915901	 -2.316324	-98.081001	 -0.666194	 19.485189	 -0.167006	 99.966644	  2.577191	
   288	2.880	  7.172458	 10.091787	-99.230598	 -7.172458	-10.091787	 99.230598	 21.192883	 -2.988095	-97.682816	-11.623701	  2.536492	-99.289757	-91.211357	  2.138692	-40.937939	  3.384965	 99.915710	 -2.322010	-98.077766	 -0.673885	 19.501223	 -0.175009	 99.966705	  2.574274	
   289	2.890	  7.187020	 10.091116	-99.229614	 -7.187020	-10.091116	 99.229614	 21.322184	 -2.995417	-97.654449	-11.749263	  2.555912	-99.274483	-91.215210	  2.140842	-40.929237	  3.388278	 99.915535	 -2.324965	-98.074608	 -0.682659	 19.516792	 -0.179430	 99.966164	  2.594956	
   290	2.900	  7.202700	 10.095201	-99.228058	 -7.202700	-10.095201	 99.228058	 21.397806	 -3.005615	-97.637596	-11.691249	  2.546277	-99.281570	-91.215012	  2.137467	-40.929855	  3.388281	 99.915344	 -2.333171	-98.075928	 -0.664263	 19.510796	 -0.163205	 99.966499	  2.583061	
   291	2.910	  7.221561	 10.105472	-99.225647	 -7.221561	-10.105472	 99.225647	 21.402180	 -3.008628	-97.636543	-11.735495	  2.547519	-99.276321	-91.216156	  2.146231	-40.926834	  3.398108	 99.914993	 -2.333963	-98.078308	 -0.644094	 19.499487	 -0.143123	 99.966553	  2.582150	
   292	2.920	  7.242384	 10.103759	-99.224297	 -7.242384	-10.103759	 99.224297	 21.415562	 -3.011725	-97.633514	-11.694032	  2.546012	-99.281250	-91.223656	  2.200508	-40.907234	  3.452598	 99.913338	 -2.324736	-98.077927	 -0.645697	 19.501343	 -0.145004	 99.966591	  2.580667	
   293	2.930	  7.238791	 10.087729	-99.226196	 -7.238791	-10.087729	 99.226196	 21.463358	 -3.004901	-97.623230	-11.665030	  2.542752	-99.284752	-91.229240	  2.224636	-40.893482	  3.472688	 99.912941	 -2.311877	-98.075989	 -0.636172	 19.511404	 -0.135925	 99.966721	  2.576187	
   294	2.940	  7.221794	 10.091155	-99.227081	 -7.221794	-10.091155	 99.227081	 21.448261	 -3.008974	-97.626427	-11.617870	  2.535896	-99.290451	-91.226837	  2.212714	-40.899490	  3.462919	 99.913116	 -2.318659	-98.074196	 -0.620780	 19.520912	 -0.121736	 99.966965	  2.567418	
   295	2.950	  7.180877	 10.094069	-99.229759	 -7.180877	-10.094069	 99.229759	 21.414875	 -3.007433	-97.633797	-11.664891	  2.540316	-99.284828	-91.230347	  2.195611	-40.892582	  3.445370	 99.913651	 -2.321956	-98.078209	 -0.624382	 19.500639	 -0.124933	 99.966827	  2.572444	
   296	2.960	  7.166684	 10.102326	-99.229942	 -7.166684	-10.102326	 99.229942	 21.435286	 -3.014869	-97.629089	-11.747674	  2.555548	-99.274673	-91.241127	  2.207778	-40.867867	  3.459393	 99.913078	 -2.325861	-98.082123	 -0.605253	 19.481546	 -0.103320	 99.966515	  2.585584	
   297	2.970	  7.171475	 10.112638	-99.228546	 -7.171475	-10.112638	 99.228546	 21.373817	 -3.010877	-97.642693	-11.667941	  2.548794	-99.284256	-91.244789	  2.222882	-40.858879	  3.473198	 99.912720	 -2.320598	-98.081551	 -0.602341	 19.484497	 -0.101729	 99.966705	  2.578269	
   298	2.980	  7.175575	 10.107808	-99.228737	 -7.175575	-10.107808	 99.228737	 21.398731	 -3.003644	-97.637459	-11.699464	  2.551757	-99.280464	-91.242416	  2.226023	-40.863998	  3.473208	 99.912910	 -2.312438	-98.080345	 -0.571295	 19.491533	 -0.070026	 99.966743	  2.577649	
   299	2.990	  7.209068	 10.102626	-99.226845	 -7.209068	-10.102626	 99.226845	 21.484941	 -3.002433	-97.618553	-11.634165	  2.545715	-99.288300	-91.236115	  2.213345	-40.878754	  3.459572	 99.913399	 -2.311595	-98.084602	 -0.558999	 19.470448	 -0.059546	 99.966949	  2.570092	
   300	3.000	  7.205411	 10.094111	-99.227974	 -7.205411	-10.094111	 99.227974	 21.503489	 -3.006854	-97.614334	-11.690987	  2.549075	-99.281532	-91.231300	  2.203927	-40.890018	  3.452234	 99.913528	 -2.317183	-98.086372	 -0.565612	 19.461321	 -0.065668	 99.966835	  2.574404	
   301	3.010	  7.256107	 10.099361	-99.223747	 -7.256107	-10.099361	 99.223747	 21.489845	 -3.001274	-97.617516	-11.667809	  2.548877	-99.284271	-91.235695	  2.225308	-40.879040	  3.470963	 99.913094	 -2.307743	-98.080437	 -0.568443	 19.491148	 -0.067782	 99.966835	  2.574366	
   302	3.020	  7.245950	 10.092321	-99.225204	 -7.245950	-10.092321	 99.225204	 21.424696	 -2.994737	-97.632034	-11.710722	  2.554357	-99.279068	-91.226608	  2.227333	-40.899204	  3.471839	 99.913177	 -2.302836	-98.078728	 -0.563140	 19.499910	 -0.061173	 99.966713	  2.579265	
   303	3.030	  7.293791	 10.092063	-99.221725	 -7.293791	-10.092063	 99.221725	 21.467197	 -3.003725	-97.622421	-11.692974	  2.547652	-99.281334	-91.222260	  2.219283	-40.909328	  3.467426	 99.913124	 -2.311719	-98.083649	 -0.553623	 19.475384	 -0.053646	 99.966911	  2.571563	
   304	3.040	  7.302463	 10.092035	-99.221092	 -7.302463	-10.092035	 99.221092	 21.410919	 -2.998495	-97.634941	-11.683438	  2.552437	-99.282333	-91.222168	  2.217130	-40.909660	  3.463806	 99.913315	 -2.308869	-98.081139	 -0.567035	 19.487680	 -0.065760	 99.966743	  2.577771	
   305	3.050	  7.305894	 10.089485	-99.221100	 -7.305894	-10.089485	 99.221100	 21.402958	 -2.997069	-97.636726	-11.638932	  2.560185	-99.287369	-91.214165	  2.236777	-40.926422	  3.483545	 99.912766	 -2.303306	-98.081055	 -0.585245	 19.487556	 -0.082417	 99.966492	  2.587358	
   306	3.060	  7.287148	 10.094683	-99.221947	 -7.287148	-10.094683	 99.221947	 21.392107	 -2.999670	-97.639030	-11.641579	  2.566907	-99.286880	-91.219101	  2.231680	-40.915722	  3.479270	 99.912819	 -2.307239	-98.083038	 -0.618376	 19.476545	 -0.114382	 99.966187	  2.597881	
   307	3.070	  7.247443	 10.086972	-99.225639	 -7.247443	-10.086972	 99.225639	 21.509071	 -3.007254	-97.613098	-11.658406	  2.563265	-99.285004	-91.219482	  2.220172	-40.915474	  3.469502	 99.913010	 -2.313604	-98.083351	 -0.616590	 19.475002	 -0.113341	 99.966278	  2.594163	
   308	3.080	  7.247452	 10.090782	-99.225250	 -7.247452	-10.090782	 99.225250	 21.497131	 -3.005115	-97.615791	-11.720792	  2.566361	-99.277573	-91.221794	  2.214684	-40.910641	  3.463102	 99.913246	 -2.313192	-98.078972	 -0.612419	 19.497192	 -0.107962	 99.966217	  2.596909	
   309	3.090	  7.162347	 10.071630	-99.233376	 -7.162347	-10.071630	 99.233376	 21.398726	 -2.991623	-97.637825	-11.729395	  2.567287	-99.276535	-91.218391	  2.206570	-40.918655	  3.450907	 99.913857	 -2.305045	-98.079536	 -0.640655	 19.493427	 -0.135989	 99.966072	  2.601185	
   310	3.100	  7.131201	 10.068384	-99.235954	 -7.131201	-10.068384	 99.235954	 21.348928	 -2.983527	-97.648972	-11.701586	  2.559291	-99.280022	-91.206276	  2.196755	-40.946175	  3.439410	 99.914345	 -2.300786	-98.079781	 -0.643933	 19.492088	 -0.140877	 99.966263	  2.593586	
   311	3.110	  7.110174	 10.074978	-99.236786	 -7.110174	-10.074978	 99.236786	 21.447340	 -2.989090	-97.627235	-11.659465	  2.558646	-99.284996	-91.206268	  2.195317	-40.946262	  3.439095	 99.914291	 -2.303592	-98.081604	 -0.636887	 19.483147	 -0.134251	 99.966309	  2.591969	
   312	3.120	  7.082225	 10.074009	-99.238884	 -7.082225	-10.074009	 99.238884	 21.395147	 -2.978758	-97.639000	-11.738802	  2.567155	-99.275429	-91.206512	  2.174384	-40.946835	  3.414571	 99.915222	 -2.299983	-98.081680	 -0.642872	 19.482546	 -0.138493	 99.966064	  2.601390	
   313	3.130	  7.067905	 10.068679	-99.240448	 -7.067905	-10.068679	 99.240448	 21.452227	 -2.981952	-97.626381	-11.742908	  2.573844	-99.274765	-91.210518	  2.175581	-40.937859	  3.416060	 99.915138	 -2.301223	-98.075691	 -0.656355	 19.512228	 -0.149845	 99.965836	  2.609486	
   314	3.140	  7.081470	 10.068940	-99.239456	 -7.081470	-10.068940	 99.239456	 21.416208	 -2.979155	-97.634377	-11.621315	  2.555880	-99.289536	-91.207153	  2.160765	-40.946136	  3.400875	 99.915627	 -2.302778	-98.072647	 -0.664820	 19.527248	 -0.161522	 99.966263	  2.592206	
   315	3.150	  7.034321	 10.065670	-99.243141	 -7.034321	-10.065670	 99.243141	 21.479403	 -2.999754	-97.619858	-11.696418	  2.557668	-99.280670	-91.208206	  2.163188	-40.943668	  3.411026	 99.914886	 -2.319746	-98.073761	 -0.670737	 19.521469	 -0.167144	 99.966187	  2.595020	
   316	3.160	  6.986067	 10.064212	-99.246689	 -6.986067	-10.064212	 99.246689	 21.475420	 -3.003478	-97.620621	-11.809403	  2.569971	-99.266983	-91.205040	  2.166148	-40.950577	  3.415844	 99.914650	 -2.322612	-98.070946	 -0.676767	 19.535368	 -0.170275	 99.965836	  2.608320	
   317	3.170	  6.987829	 10.061330	-99.246864	 -6.987829	-10.061330	 99.246864	 21.347858	 -3.001341	-97.648659	-11.727541	  2.560366	-99.276932	-91.196098	  2.147016	-40.971466	  3.398221	 99.915123	 -2.328087	-98.070374	 -0.694970	 19.537649	 -0.190306	 99.965996	  2.600618	
   318	3.180	  6.997859	 10.066258	-99.245659	 -6.997859	-10.066258	 99.245659	 21.318995	 -3.002352	-97.654930	-11.780923	  2.566145	-99.270462	-91.201767	  2.148278	-40.958778	  3.399763	 99.915031	 -2.329638	-98.069031	 -0.689106	 19.544588	 -0.183103	 99.965874	  2.605851	
   319	3.190	  6.956530	 10.058439	-99.249359	 -6.956530	-10.058439	 99.249359	 21.260187	 -3.000946	-97.667793	-11.767277	  2.568115	-99.272034	-91.203758	  2.158636	-40.953819	  3.410030	 99.914726	 -2.327695	-98.067802	 -0.665209	 19.551554	 -0.158755	 99.965942	  2.604884	
   320	3.200	  6.916321	 10.066801	-99.251320	 -6.916321	-10.066801	 99.251320	 21.344694	 -3.008628	-97.649124	-11.658401	  2.562717	-99.285011	-91.204941	  2.167655	-40.950699	  3.421088	 99.914284	 -2.330618	-98.066673	 -0.668976	 19.557076	 -0.163525	 99.966072	  2.599499	
   321	3.210	  6.887787	 10.078364	-99.252129	 -6.887787	-10.078364	 99.252129	 21.391178	 -3.010597	-97.638893	-11.730589	  2.561360	-99.276550	-91.206970	  2.158584	-40.946667	  3.412144	 99.914536	 -2.333216	-98.069366	 -0.669750	 19.543537	 -0.164842	 99.966095	  2.598628	
   322	3.220	  6.874644	 10.072486	-99.253639	 -6.874644	-10.072486	 99.253639	 21.304688	 -3.000697	-97.658112	-11.771787	  2.560749	-99.271683	-91.203102	  2.173118	-40.954502	  3.423860	 99.914368	 -2.323088	-98.068962	 -0.671327	 19.545565	 -0.166442	 99.966095	  2.598398	
   323	3.230	  6.853817	 10.070959	-99.255234	 -6.853817	-10.070959	 99.255234	 21.283106	 -2.988678	-97.663185	-11.711785	  2.553314	-99.278976	-91.198662	  2.187420	-40.963638	  3.433724	 99.914345	 -2.309278	-98.065399	 -0.676492	 19.563213	 -0.172651	 99.966270	  2.591358	
   324	3.240	  6.848139	 10.087120	-99.253983	 -6.848139	-10.087120	 99.253983	 21.292505	 -2.991856	-97.661034	-11.786756	  2.558414	-99.269966	-91.209480	  2.199476	-40.938896	  3.446012	 99.913918	 -2.309558	-98.067558	 -0.669107	 19.552662	 -0.164494	 99.966171	  2.595888	
   325	3.250	  6.871022	 10.100057	-99.251083	 -6.871022	-10.100057	 99.251083	 21.322432	 -3.004637	-97.654114	-11.811388	  2.556708	-99.267082	-91.222923	  2.221829	-40.907715	  3.472070	 99.912865	 -2.316020	-98.069283	 -0.663308	 19.544210	 -0.159248	 99.966232	  2.593663	
   326	3.260	  6.790061	 10.092683	-99.257408	 -6.790061	-10.092683	 99.257408	 21.356731	 -3.003013	-97.646675	-11.732443	  2.553015	-99.276543	-91.233322	  2.222237	-40.884514	  3.470480	 99.912979	 -2.313667	-98.067886	 -0.637110	 19.552084	 -0.133754	 99.966454	  2.586564	
   327	3.270	  6.794427	 10.088945	-99.257484	 -6.794427	-10.088945	 99.257484	 21.478588	 -3.017169	-97.619507	-11.731653	  2.549755	-99.276718	-91.222343	  2.204559	-40.909939	  3.458236	 99.913086	 -2.327164	-98.065834	 -0.621182	 19.562876	 -0.118256	 99.966606	  2.581448	
   328	3.280	  6.865218	 10.115942	-99.249870	 -6.865218	-10.115942	 99.249870	 21.517933	 -3.027385	-97.610519	-11.824237	  2.558612	-99.265511	-91.225731	  2.244593	-40.900219	  3.501529	 99.911591	 -2.326851	-98.069809	 -0.614400	 19.543154	 -0.110191	 99.966400	  2.589803	
   329	3.290	  6.887206	 10.126850	-99.247238	 -6.887206	-10.126850	 99.247238	 21.513554	 -3.029818	-97.611412	-11.843441	  2.557833	-99.263237	-91.223145	  2.231043	-40.906727	  3.489347	 99.911888	 -2.332172	-98.073334	 -0.609090	 19.525629	 -0.105489	 99.966438	  2.588540	
   330	3.300	  6.883293	 10.114185	-99.248795	 -6.883293	-10.114185	 99.248795	 21.524427	 -3.027320	-97.609093	-11.789665	  2.551244	-99.269806	-91.224991	  2.222327	-40.903076	  3.479344	 99.912247	 -2.331498	-98.068237	 -0.606580	 19.551281	 -0.103671	 99.966621	  2.581465	
   331	3.310	  6.874196	 10.120860	-99.248749	 -6.874196	-10.120860	 99.248749	 21.508278	 -3.025434	-97.612709	-11.807021	  2.554623	-99.267662	-91.226181	  2.225929	-40.900238	  3.482237	 99.912201	 -2.329418	-98.069412	 -0.579347	 19.546213	 -0.076006	 99.966637	  2.581651	
   332	3.320	  6.908921	 10.139728	-99.244408	 -6.908921	-10.139728	 99.244408	 21.534901	 -3.024175	-97.606880	-11.845035	  2.548944	-99.263275	-91.227516	  2.236198	-40.896698	  3.491479	 99.911972	 -2.325273	-98.071091	 -0.566556	 19.538174	 -0.064561	 99.966827	  2.574714	
   333	3.330	  6.905694	 10.152761	-99.243301	 -6.905694	-10.152761	 99.243301	 21.485746	 -3.016607	-97.617943	-11.851915	  2.552816	-99.262360	-91.224403	  2.238585	-40.903507	  3.491579	 99.912117	 -2.319004	-98.073853	 -0.580664	 19.523884	 -0.078208	 99.966675	  2.580268	
   334	3.340	  6.869748	 10.151938	-99.245880	 -6.869748	-10.151938	 99.245880	 21.468523	 -3.019818	-97.621628	-11.798540	  2.538595	-99.269081	-91.223595	  2.246055	-40.904892	  3.500630	 99.911758	 -2.320817	-98.075981	 -0.575870	 19.513336	 -0.076531	 99.967056	  2.565540	
   335	3.350	  6.917432	 10.161649	-99.241570	 -6.917432	-10.161649	 99.241570	 21.378731	 -3.021045	-97.641296	-11.730857	  2.522783	-99.277504	-91.219864	  2.230207	-40.914078	  3.486816	 99.912079	 -2.327860	-98.075882	 -0.555750	 19.514448	 -0.059613	 99.967537	  2.547362	
