BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   151	1.510	 -5.119044	  4.137375	 19.351761	  2.485714	 -7.068916	  9.157681	 -2.071428	  3.144743	 -0.562039	  5.177984	  2.098290	  6.347516	 -1.406234	  4.609302	-16.166594	  1.406234	 -4.609302	-16.166594	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-30.140453	180.000000	 90.000000	-17.170017	-180.000000	 90.000000	  1.131095	-12.452385	  9.360221	  1.211175	-15.509266	 18.386337	
   152	1.520	 -5.683577	  4.497139	 20.808451	  3.055422	 -6.875931	 10.042464	 -2.106395	  2.938993	 -0.673973	  5.277239	  2.148278	  6.301337	 -1.296166	  4.480108	-16.301945	  1.296166	 -4.480108	-16.301945	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-30.702658	180.000000	 90.000000	-17.161600	180.000000	 90.000000	  1.025549	-12.721817	  9.390533	  1.234932	-15.505090	 18.475014	
   153	1.530	 -6.167323	  4.912427	 22.151957	  3.601875	 -6.686161	 10.903242	 -2.126708	  2.725487	 -0.792137	  5.365227	  2.202989	  6.243782	 -1.141601	  4.337906	-16.429953	  1.141601	 -4.337906	-16.429953	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.152975	-180.000000	 90.000000	-17.157001	180.000000	 90.000000	  0.918548	-13.058860	  9.439635	  1.239845	-15.472824	 18.538889	
   154	1.540	 -6.530772	  5.355779	 23.355913	  4.080847	 -6.506195	 11.742313	 -2.174768	  2.509520	 -0.909641	  5.480182	  2.258521	  6.181919	 -0.945076	  4.188609	-16.544960	  0.945076	 -4.188609	-16.544960	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.474247	-180.000000	 90.000000	-17.158014	-180.000000	 90.000000	  0.817799	-13.439492	  9.513197	  1.236058	-15.412568	 18.587049	
   155	1.550	 -6.763799	  5.799736	 24.405706	  4.466001	 -6.350321	 12.567653	 -2.272867	  2.304312	 -1.018908	  5.635634	  2.310093	  6.115997	 -0.709244	  4.043388	-16.640524	  0.709244	 -4.043388	-16.640524	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.684927	-180.000000	 90.000000	-17.163044	-180.000000	 90.000000	  0.729139	-13.831763	  9.599934	  1.230135	-15.320239	 18.625210	
   156	1.560	 -6.860018	  6.215095	 25.285770	  4.743635	 -6.216432	 13.378662	 -2.443797	  2.110065	 -1.121389	  5.841246	  2.356400	  6.041686	 -0.440294	  3.904142	-16.714334	  0.440294	 -3.904142	-16.714334	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.806913	-180.000000	 90.000000	-17.172989	-180.000000	 90.000000	  0.660176	-14.217983	  9.674389	  1.226202	-15.190058	 18.657864	
   157	1.570	 -6.836027	  6.580356	 25.987720	  4.910727	 -6.101085	 14.177300	 -2.691076	  1.927740	 -1.221622	  6.094751	  2.396335	  5.951972	 -0.147064	  3.771433	-16.769754	  0.147064	 -3.771433	-16.769754	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.845648	-180.000000	 90.000000	-17.190268	180.000000	 90.000000	  0.612556	-14.579864	  9.719810	  1.224425	-15.022653	 18.683546	
   158	1.580	 -6.730525	  6.885989	 26.525057	  4.977826	 -6.005555	 14.975022	 -2.992796	  1.761603	 -1.316779	  6.365045	  2.430204	  5.849861	  0.160611	  3.645448	-16.808945	 -0.160611	 -3.645448	-16.808945	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.802856	180.000000	 90.000000	-17.214735	-180.000000	 90.000000	  0.585444	-14.901644	  9.730042	  1.222371	-14.822653	 18.706236	
   159	1.590	 -6.599467	  7.132793	 26.907846	  4.972227	 -5.926884	 15.775535	 -3.307745	  1.613535	 -1.408432	  6.614986	  2.456270	  5.736335	  0.476508	  3.520387	-16.845045	 -0.476508	 -3.520387	-16.845045	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.661161	-180.000000	 90.000000	-17.243021	-180.000000	 90.000000	  0.575518	-15.180018	  9.700638	  1.216050	-14.600272	 18.723795	
   160	1.600	 -6.486797	  7.314438	 27.135265	  4.914627	 -5.839901	 16.570377	 -3.625201	  1.465603	 -1.508463	  6.837296	  2.478730	  5.612146	  0.787572	  3.378783	-16.894333	 -0.787572	 -3.378783	-16.894333	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.406471	180.000000	 90.000000	-17.276630	-180.000000	 90.000000	  0.578170	-15.401926	  9.626237	  1.204170	-14.360688	 18.731194	
   161	1.610	 -6.442791	  7.438763	 27.203011	  4.834713	 -5.732596	 17.351963	 -3.935133	  1.309919	 -1.627718	  7.032124	  2.502126	  5.472469	  1.080425	  3.215065	-16.961384	 -1.080425	 -3.215065	-16.961384	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.026894	180.000000	 90.000000	-17.314844	-180.000000	 90.000000	  0.584502	-15.542462	  9.506756	  1.186307	-14.115500	 18.724623	
   162	1.620	 -6.510068	  7.518841	 27.112152	  4.770061	 -5.600884	 18.112627	 -4.223953	  1.144163	 -1.771535	  7.192072	  2.529187	  5.315060	  1.350921	  3.026101	-17.047302	 -1.350921	 -3.026101	-17.047302	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-30.518986	180.000000	 90.000000	-17.354370	180.000000	 90.000000	  0.589959	-15.601249	  9.347407	  1.160527	-13.878443	 18.709303	
   163	1.630	 -6.703284	  7.567914	 26.856287	  4.755067	 -5.444168	 18.840916	 -4.484001	  0.968456	 -1.942297	  7.322547	  2.561405	  5.141030	  1.599077	  2.813092	-17.150654	 -1.599077	 -2.813092	-17.150654	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-29.889782	180.000000	 90.000000	-17.394753	-180.000000	 90.000000	  0.593957	-15.601848	  9.156135	  1.126734	-13.656619	 18.686359	
   164	1.640	 -7.023602	  7.596748	 26.432251	  4.809008	 -5.266635	 19.527613	 -4.718712	  0.783504	 -2.140793	  7.436483	  2.602169	  4.952400	  1.824275	  2.583093	-17.256252	 -1.824275	 -2.583093	-17.256252	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-29.177992	180.000000	 90.000000	-17.438875	180.000000	 90.000000	  0.595907	-15.568648	  8.927651	  1.087232	-13.451238	 18.659914	
   165	1.650	 -7.451635	  7.623102	 25.857424	  4.945673	 -5.086111	 20.176228	 -4.916097	  0.600577	 -2.359250	  7.529868	  2.649657	  4.753127	  2.035812	  2.350054	-17.348625	 -2.035812	 -2.350054	-17.348625	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-28.415573	-180.000000	 90.000000	-17.485584	-180.000000	 90.000000	  0.598092	-15.554649	  8.667026	  1.043717	-13.271368	 18.640043	
   166	1.660	 -7.959940	  7.647951	 25.157551	  5.160484	 -4.912537	 20.791845	 -5.071485	  0.426663	 -2.587236	  7.595913	  2.698817	  4.559006	  2.247524	  2.118261	-17.428905	 -2.247524	 -2.118261	-17.428905	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-27.597210	180.000000	 90.000000	-17.534952	-180.000000	 90.000000	  0.609890	-15.555479	  8.378546	  0.999470	-13.114065	 18.635544	
   167	1.670	 -8.530587	  7.668247	 24.350836	  5.442308	 -4.751195	 21.378517	 -5.188465	  0.265899	 -2.816683	  7.632010	  2.743690	  4.384898	  2.463057	  1.893185	-17.505302	 -2.463057	 -1.893185	-17.505302	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-26.743561	-180.000000	 90.000000	-17.587725	180.000000	 90.000000	  0.637250	-15.566703	  8.049193	  0.959267	-12.969883	 18.646349	
   168	1.680	 -9.142620	  7.675879	 23.455658	  5.774905	 -4.605868	 21.937937	 -5.280743	  0.122066	 -3.045565	  7.636088	  2.779750	  4.234173	  2.682074	  1.679664	-17.586500	 -2.682074	 -1.679664	-17.586500	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.882444	-180.000000	 90.000000	-17.643795	-180.000000	 90.000000	  0.676749	-15.586794	  7.666628	  0.923698	-12.824103	 18.667364	
   169	1.690	 -9.751099	  7.659514	 22.492743	  6.136768	 -4.480004	 22.476004	 -5.363707	  0.000822	 -3.270843	  7.609899	  2.804065	  4.107441	  2.906760	  1.480292	-17.680397	 -2.906760	 -1.480292	-17.680397	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.016542	180.000000	 90.000000	-17.706766	180.000000	 90.000000	  0.729734	-15.612696	  7.243354	  0.892956	-12.667429	 18.694536	
   170	1.700	-10.329541	  7.605422	 21.475155	  6.503269	 -4.367089	 22.992815	 -5.452858	 -0.101622	 -3.494242	  7.560647	  2.815804	  4.004291	  3.131085	  1.287264	-17.793806	 -3.131085	 -1.287264	-17.793806	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-24.132793	-180.000000	 90.000000	-17.779825	-180.000000	 90.000000	  0.800514	-15.597687	  6.777037	  0.870931	-12.492539	 18.724800	
   171	1.710	-10.864034	  7.504604	 20.411596	  6.853880	 -4.259540	 23.486231	 -5.564333	 -0.191941	 -3.722340	  7.495172	  2.816329	  3.912610	  3.344985	  1.093272	-17.924562	 -3.344985	 -1.093272	-17.924562	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.277338	-180.000000	 90.000000	-17.866516	180.000000	 90.000000	  0.880851	-15.594833	  6.284437	  0.856729	-12.293317	 18.752052	
   172	1.720	-11.321423	  7.353253	 19.324539	  7.156147	 -4.158055	 23.959112	 -5.704132	 -0.273188	 -3.956438	  7.420702	  2.808129	  3.824795	  3.552647	  0.895399	-18.056513	 -3.552647	 -0.895399	-18.056513	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-22.448967	180.000000	 90.000000	-17.970486	-180.000000	 90.000000	  0.963663	-15.611287	  5.796392	  0.844941	-12.064981	 18.774223	
   173	1.730	-11.667321	  7.152841	 18.236147	  7.374219	 -4.060213	 24.411777	 -5.864853	 -0.353225	 -4.200812	  7.348734	  2.795077	  3.739942	  3.761209	  0.688461	-18.179873	 -3.761209	 -0.688461	-18.179873	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-21.634518	-180.000000	 90.000000	-18.096087	-180.000000	 90.000000	  1.052594	-15.622736	  5.318429	  0.836800	-11.819213	 18.796503	
   174	1.740	-11.903738	  6.908438	 17.163687	  7.487921	 -3.954146	 24.837835	 -6.041076	 -0.446835	 -4.468928	  7.281503	  2.780592	  3.647798	  3.971978	  0.462351	-18.303045	 -3.971978	 -0.462351	-18.303045	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-20.820925	180.000000	 90.000000	-18.238455	180.000000	 90.000000	  1.148839	-15.578918	  4.840138	  0.828445	-11.564814	 18.815395	
   175	1.750	-12.033817	  6.628645	 16.115196	  7.495267	 -3.840829	 25.232353	 -6.239601	 -0.552231	 -4.776603	  7.227556	  2.769863	  3.526248	  4.182080	  0.225270	-18.425919	 -4.182080	 -0.225270	-18.425919	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-19.999336	180.000000	 90.000000	-18.394712	-180.000000	 90.000000	  1.244373	-15.476637	  4.391211	  0.807288	-11.308874	 18.824739	
   176	1.760	-12.065887	  6.329228	 15.091467	  7.415840	 -3.735515	 25.597754	 -6.436779	 -0.654897	 -5.128527	  7.186572	  2.765876	  3.360715	  4.394329	 -0.000597	-18.535540	 -4.394329	  0.000597	-18.535540	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-19.145716	180.000000	 90.000000	-18.563835	180.000000	 90.000000	  1.336867	-15.277713	  3.964433	  0.767588	-11.072378	 18.820101	
   177	1.770	-12.045927	  6.031948	 14.075877	  7.310601	 -3.640943	 25.929098	 -6.612470	 -0.751226	 -5.527039	  7.148510	  2.771613	  3.146608	  4.606023	 -0.210057	-18.643513	 -4.606023	  0.210057	-18.643513	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-18.261246	-180.000000	 90.000000	-18.747911	180.000000	 90.000000	  1.423255	-14.989944	  3.549554	  0.714434	-10.867644	 18.794331	
   178	1.780	-12.031070	  5.742685	 13.072822	  7.216690	 -3.556997	 26.235481	 -6.758228	 -0.838574	 -5.966493	  7.092127	  2.787944	  2.883161	  4.810702	 -0.404213	-18.756609	 -4.810702	  0.404213	-18.756609	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-17.355717	-180.000000	 90.000000	-18.950119	180.000000	 90.000000	  1.498954	-14.614980	  3.164379	  0.646252	-10.687237	 18.737627	
   179	1.790	-12.041331	  5.470153	 12.094352	  7.159676	 -3.492385	 26.528866	 -6.866334	 -0.909156	 -6.430345	  7.003832	  2.811350	  2.583948	  5.001245	 -0.579506	-18.859922	 -5.001245	  0.579506	-18.859922	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-16.441399	-180.000000	 90.000000	-19.178658	-180.000000	 90.000000	  1.561715	-14.190780	  2.826442	  0.565475	-10.520294	 18.649948	
   180	1.800	-12.100737	  5.221710	 11.150588	  7.157463	 -3.453712	 26.817337	 -6.927915	 -0.961459	 -6.898661	  6.862588	  2.835857	  2.272040	  5.185081	 -0.736024	-18.943897	 -5.185081	  0.736024	-18.943897	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-15.541157	-180.000000	 90.000000	-19.441278	-180.000000	 90.000000	  1.610379	-13.731735	  2.521713	  0.481413	-10.343991	 18.526300	
   181	1.810	-12.198352	  4.994702	 10.267933	  7.184392	 -3.428509	 27.104349	 -6.968875	 -1.011917	 -7.359151	  6.665759	  2.860561	  1.973967	  5.368141	 -0.892202	-19.024691	 -5.368141	  0.892202	-19.024691	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-14.666778	-180.000000	 90.000000	-19.741749	180.000000	 90.000000	  1.648056	-13.250314	  2.264139	  0.400778	-10.126936	 18.359549	
   182	1.820	-12.285198	  4.776927	  9.486764	  7.168680	 -3.412361	 27.399298	 -7.010889	 -1.065008	 -7.808958	  6.419016	  2.884842	  1.698609	  5.548253	 -1.053117	-19.103420	 -5.548253	  1.053117	-19.103420	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-13.828018	180.000000	 90.000000	-20.082781	-180.000000	 90.000000	  1.679437	-12.731833	  2.070797	  0.321196	 -9.851844	 18.142622	
   183	1.830	-12.332440	  4.578907	  8.801342	  7.122566	 -3.413241	 27.690882	 -7.062478	 -1.115429	 -8.243705	  6.143891	  2.906390	  1.456914	  5.727565	 -1.211151	-19.174126	 -5.727565	  1.211151	-19.174126	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-13.029441	-180.000000	 90.000000	-20.467154	-180.000000	 90.000000	  1.703911	-12.219517	  1.939781	  0.247976	 -9.524644	 17.884113	
   184	1.840	-12.342563	  4.400256	  8.206053	  7.055106	 -3.432585	 27.973648	 -7.130653	 -1.160784	 -8.667009	  5.860062	  2.931587	  1.245298	  5.912454	 -1.358941	-19.236729	 -5.912454	  1.358941	-19.236729	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-12.290870	180.000000	 90.000000	-20.899494	180.000000	 90.000000	  1.720175	-11.719057	  1.858358	  0.185178	 -9.154504	 17.582703	
   185	1.850	-12.287544	  4.235790	  7.714873	  6.949638	 -3.459074	 28.245565	 -7.210299	 -1.212221	 -9.076816	  5.595508	  2.963336	  1.076487	  6.104321	 -1.506104	-19.299999	 -6.104321	  1.506104	-19.299999	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-11.624751	-180.000000	 90.000000	-21.382935	180.000000	 90.000000	  1.734313	-11.249690	  1.822896	  0.134528	 -8.769009	 17.248966	
   186	1.860	-12.177387	  4.088923	  7.324239	  6.831711	 -3.492760	 28.499866	 -7.294417	 -1.270006	 -9.474487	  5.380748	  2.999360	  0.955306	  6.298669	 -1.654614	-19.352970	 -6.298669	  1.654614	-19.352970	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-11.043357	180.000000	 90.000000	-21.921967	180.000000	 90.000000	  1.746569	-10.834131	  1.820997	  0.096134	 -8.401466	 16.905237	
   187	1.870	-12.048167	  3.965650	  7.019659	  6.746363	 -3.538783	 28.727299	 -7.386144	 -1.330817	 -9.859872	  5.256178	  3.034011	  0.889584	  6.495608	 -1.799589	-19.378780	 -6.495608	  1.799589	-19.378780	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-10.561971	-180.000000	 90.000000	-22.519674	180.000000	 90.000000	  1.754339	-10.494201	  1.827397	  0.074770	 -8.084379	 16.576664	
   188	1.880	-11.899645	  3.864453	  6.831204	  6.671687	 -3.592506	 28.935408	 -7.494003	 -1.398254	-10.235122	  5.232868	  3.066376	  0.877565	  6.692464	 -1.945651	-19.380455	 -6.692464	  1.945651	-19.380455	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-10.202199	-180.000000	 90.000000	-23.171478	-180.000000	 90.000000	  1.760478	-10.211980	  1.828920	  0.068398	 -7.820806	 16.255215	
   189	1.890	-11.721247	  3.792225	  6.774735	  6.601868	 -3.656354	 29.118931	 -7.601745	 -1.476365	-10.588942	  5.300225	  3.085601	  0.941079	  6.896111	 -2.099471	-19.367252	 -6.896111	  2.099471	-19.367252	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -9.966528	179.999985	 90.000000	-23.874046	180.000000	 90.000000	  1.768848	-10.010215	  1.818955	  0.075978	 -7.610168	 15.942235	
   190	1.900	-11.543990	  3.763611	  6.839276	  6.561959	 -3.752494	 29.272316	 -7.698748	 -1.549121	-10.916887	  5.454326	  3.085162	  1.085764	  7.108191	 -2.248344	-19.331173	 -7.108191	  2.248344	-19.331173	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -9.867145	-180.000000	 90.000000	-24.635670	-180.000000	 90.000000	  1.777890	 -9.880301	  1.757565	  0.096899	 -7.454863	 15.636776	
   191	1.910	-11.369840	  3.780401	  7.024094	  6.541629	 -3.884316	 29.395147	 -7.804275	 -1.610035	-11.222904	  5.700043	  3.064132	  1.307064	  7.321452	 -2.383965	-19.267056	 -7.321452	  2.383965	-19.267056	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -9.953254	-180.000000	 90.000000	-25.467747	-180.000000	 90.000000	  1.786994	 -9.786989	  1.596024	  0.132690	 -7.346343	 15.327047	
   192	1.920	-11.193651	  3.837651	  7.325634	  6.525698	 -4.047530	 29.487679	 -7.906052	 -1.664968	-11.498470	  5.995843	  3.027691	  1.604578	  7.541939	 -2.513889	-19.194052	 -7.541939	  2.513889	-19.194052	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-10.299706	-180.000000	 90.000000	-26.379078	180.000000	 90.000000	  1.798724	 -9.706032	  1.284554	  0.179847	 -7.252930	 14.986384	
